train_loss_0,val_loss_0,train_acc_0,val_acc_0,train_loss_1,val_loss_1,train_acc_1,val_acc_1,train_loss_2,val_loss_2,train_acc_2,val_acc_2,train_loss_3,val_loss_3,train_acc_3,val_acc_3,train_loss_4,val_loss_4,train_acc_4,val_acc_4,train_loss_5,val_loss_5,train_acc_5,val_acc_5,train_loss_6,val_loss_6,train_acc_6,val_acc_6,train_loss_7,val_loss_7,train_acc_7,val_acc_7,train_loss_8,val_loss_8,train_acc_8,val_acc_8,train_loss_9,val_loss_9,train_acc_9,val_acc_9
2.198188066482544,2.1969168186187744,0.10555555555555556,0.5168496052378202,2.197913646697998,2.1966805458068848,0.11388888888888889,0.5692278066628154,2.198448657989502,2.1944496631622314,0.09666666666666666,0.4698632774889274,2.1990370750427246,2.196836471557617,0.10888888888888888,0.43134989408819563,2.1963765621185303,2.193718433380127,0.11777777777777777,0.4525322549585981,2.1969027519226074,2.197876214981079,0.115,0.585210860774119,2.1955697536468506,2.1948955059051514,0.13666666666666666,0.5827074908530715,2.1984634399414062,2.196549415588379,0.10555555555555556,0.309840169458887,2.1986756324768066,2.1985859870910645,0.11333333333333333,0.44251877527440786,2.1971311569213867,2.199364185333252,0.11222222222222222,0.2782591950702869
2.1704087257385254,2.173870325088501,0.45222222222222225,0.4325052955902176,2.169795036315918,2.1748099327087402,0.48277777777777775,0.5374542653572116,2.1699821949005127,2.1758761405944824,0.4661111111111111,0.4078567302137493,2.169828176498413,2.173457622528076,0.41555555555555557,0.39033314076641634,2.169437885284424,2.174549102783203,0.4311111111111111,0.423262083574042,2.1703386306762695,2.171666145324707,0.4222222222222222,0.6165992682457154,2.1690218448638916,2.169555187225342,0.42333333333333334,0.5517042172154824,2.169985055923462,2.174931526184082,0.4027777777777778,0.40843443096476023,2.170444965362549,2.175077438354492,0.4438888888888889,0.44521471211245905,2.1695046424865723,2.177279472351074,0.40055555555555555,0.4186404775659542
2.137695789337158,2.1532576084136963,0.49277777777777776,0.40419795879067977,2.1370255947113037,2.1518118381500244,0.49722222222222223,0.5035624879645677,2.136992931365967,2.1532137393951416,0.4988888888888889,0.4053533602927017,2.1364290714263916,2.1508519649505615,0.45611111111111113,0.4334681301752359,2.136639356613159,2.1536214351654053,0.4727777777777778,0.46254573464278836,2.1368296146392822,2.147718906402588,0.5122222222222222,0.5678798382437897,2.136017322540283,2.1475672721862793,0.48777777777777775,0.4685153090699018,2.1371922492980957,2.153568983078003,0.4955555555555556,0.43231272867321396,2.1374740600585938,2.1497671604156494,0.46166666666666667,0.4646639707298286,2.1366660594940186,2.1517574787139893,0.4722222222222222,0.4461775466974774
2.0937793254852295,2.127399206161499,0.5088888888888888,0.3912959753514346,2.092777729034424,2.1229135990142822,0.5172222222222222,0.47660311958405543,2.092467784881592,2.1226730346679688,0.5138888888888888,0.42576545349508954,2.0918221473693848,2.121610403060913,0.5061111111111111,0.4629308684767957,2.092513084411621,2.124669075012207,0.52,0.4810321586751396,2.0917184352874756,2.119123697280884,0.5427777777777778,0.4760254188330445,2.0915756225585938,2.1209330558776855,0.5127777777777778,0.42306951665703835,2.0929033756256104,2.1253585815429688,0.5205555555555555,0.4398228384363566,2.093034505844116,2.118492364883423,0.4955555555555556,0.4610051993067591,2.092583656311035,2.1199557781219482,0.4938888888888889,0.42769112266512616
2.03391432762146,2.0907442569732666,0.5244444444444445,0.38320816483728093,2.0321381092071533,2.0839412212371826,0.5316666666666666,0.45272482187560176,2.03133225440979,2.081510543823242,0.5155555555555555,0.4267282880801078,2.0310606956481934,2.080512046813965,0.5344444444444445,0.4484883497015213,2.0322296619415283,2.0835795402526855,0.5438888888888889,0.4558058925476603,2.03010630607605,2.080904006958008,0.5327777777777778,0.41594454072790293,2.0309646129608154,2.083953380584717,0.5138888888888888,0.3988060851145773,2.0321338176727295,2.085242509841919,0.5266666666666666,0.42749855574812246,2.0319719314575195,2.078291416168213,0.49944444444444447,0.43385326400924323,2.0321168899536133,2.07840633392334,0.4866666666666667,0.39668784902753707
1.9579665660858154,2.0385141372680664,0.5188888888888888,0.38455613325630655,1.955233097076416,2.0313029289245605,0.5244444444444445,0.43038705950317735,1.9532045125961304,2.0275838375091553,0.52,0.40246485653764685,1.9539604187011719,2.0233147144317627,0.5238888888888888,0.4222992489890237,1.9551211595535278,2.0299232006073,0.5433333333333333,0.41267090313884075,1.9521641731262207,2.028043031692505,0.5111111111111111,0.3859041016753322,1.953682541847229,2.0311028957366943,0.5055555555555555,0.3699210475640285,1.9543489217758179,2.029330015182495,0.5183333333333333,0.40843443096476023,1.9539560079574585,2.026005506515503,0.5083333333333333,0.3951473136915078,1.953906536102295,2.025111436843872,0.49166666666666664,0.37242441748507604
1.8723371028900146,1.9731234312057495,0.5144444444444445,0.4015020219526285,1.8688874244689941,1.964378833770752,0.5233333333333333,0.42345465049104564,1.8648123741149902,1.96086847782135,0.5127777777777778,0.3928365106874639,1.8667402267456055,1.955673336982727,0.5172222222222222,0.3695359137300212,1.8670129776000977,1.9666448831558228,0.5327777777777778,0.389948006932409,1.8650431632995605,1.9627894163131714,0.5033333333333333,0.38455613325630655,1.8659389019012451,1.9636603593826294,0.49777777777777776,0.3652994415559407,1.8662577867507935,1.9610934257507324,0.5111111111111111,0.39091084151742733,1.865522861480713,1.9582552909851074,0.4961111111111111,0.3614481032158675,1.8634458780288696,1.9584344625473022,0.48333333333333334,0.3464278836895821
1.7853621244430542,1.90349280834198,0.5188888888888888,0.41536683997689194,1.7823010683059692,1.8987611532211304,0.5216666666666666,0.42807625649913345,1.776918888092041,1.8923050165176392,0.5138888888888888,0.4013094550356249,1.7793364524841309,1.8934299945831299,0.5233333333333333,0.36395147313691506,1.77769935131073,1.8980793952941895,0.5272222222222223,0.4090121317157712,1.778432846069336,1.898116111755371,0.5077777777777778,0.3968804159445407,1.777843952178955,1.8941959142684937,0.5033333333333333,0.380897361833237,1.7786351442337036,1.894985556602478,0.5133333333333333,0.3606778355478529,1.777636170387268,1.8933476209640503,0.4955555555555556,0.3620258039668785,1.7723515033721924,1.8878968954086304,0.4855555555555556,0.33179279799730405
1.7040150165557861,1.830132246017456,0.5177777777777778,0.44579241286347004,1.702852725982666,1.8285821676254272,0.5266666666666666,0.4340458309262469,1.6984387636184692,1.8191816806793213,0.4961111111111111,0.3993837858655883,1.700273036956787,1.8235971927642822,0.5211111111111111,0.3924513768534566,1.695391058921814,1.8259650468826294,0.5261111111111111,0.42576545349508954,1.7002829313278198,1.8213471174240112,0.5033333333333333,0.41498170614288465,1.6982154846191406,1.8275867700576782,0.5011111111111111,0.40631619487772,1.7008774280548096,1.8283851146697998,0.5022222222222222,0.37242441748507604,1.6990960836410522,1.8302165269851685,0.5061111111111111,0.3889851723473907,1.692258358001709,1.8279106616973877,0.48277777777777775,0.3658771423069517
1.634088397026062,1.7548420429229736,0.5188888888888888,0.4896976699403043,1.6366901397705078,1.7562494277954102,0.5177777777777778,0.4581166955517042,1.635492205619812,1.7587640285491943,0.49722222222222223,0.45850182938571155,1.6351717710494995,1.7624595165252686,0.51,0.40419795879067977,1.6264533996582031,1.7534981966018677,0.525,0.4203735798189871,1.6371121406555176,1.7620935440063477,0.49944444444444447,0.42807625649913345,1.6326303482055664,1.7598284482955933,0.5105555555555555,0.4665896398998652,1.6385067701339722,1.7693440914154053,0.5022222222222222,0.41536683997689194,1.6365450620651245,1.7581342458724976,0.5044444444444445,0.39322164452147124,1.6299153566360474,1.7565213441848755,0.48277777777777775,0.3643366069709224
