train_loss_0,val_loss_0,train_acc_0,val_acc_0,train_loss_1,val_loss_1,train_acc_1,val_acc_1,train_loss_2,val_loss_2,train_acc_2,val_acc_2,train_loss_3,val_loss_3,train_acc_3,val_acc_3,train_loss_4,val_loss_4,train_acc_4,val_acc_4,train_loss_5,val_loss_5,train_acc_5,val_acc_5,train_loss_6,val_loss_6,train_acc_6,val_acc_6,train_loss_7,val_loss_7,train_acc_7,val_acc_7,train_loss_8,val_loss_8,train_acc_8,val_acc_8,train_loss_9,val_loss_9,train_acc_9,val_acc_9
2.1823866176605224,2.18318341255188,0.0816666666666666,0.2503583061889251,2.180620174407959,2.17352650642395,0.1011111111111111,0.31876221498371327,2.181746940612793,2.177855234146118,0.105,0.2192327180600796,2.180500011444092,2.1765041160583496,0.0938888888888888,0.36327904451682946,2.177949171066284,2.177919607162476,0.1011111111111111,0.2901701049583786,2.181897382736206,2.1806399631500244,0.0866666666666666,0.32455302207745196,2.1801733779907226,2.1795768547058105,0.0972222222222222,0.2775027144408252,2.1829130458831787,2.1811055946350097,0.0677777777777777,0.28293159609120516,2.180811624526977,2.182085256576538,0.0966666666666666,0.26121606948968507,2.178324203491211,2.1815299797058105,0.0905555555555555,0.3687079261672095
2.1501509952545166,2.1552891540527344,0.29888888888888887,0.34626854867897205,2.148745517730713,2.15100191116333,0.32833333333333325,0.3430112196887441,2.151577453613281,2.1629211711883545,0.2966666666666666,0.32165761853058267,2.1499647903442383,2.1544825839996338,0.34055555555555556,0.3687079261672095,2.1490211296081543,2.152074317932129,0.35888888888888887,0.320209916757148,2.1485900688171387,2.15120623588562,0.31777777777777777,0.3488020267824828,2.148792247772217,2.1548533248901367,0.3594444444444444,0.25433948606587037,2.1516153621673584,2.156440715789795,0.3577777777777777,0.3831849439015563,2.14872501373291,2.152974109649658,0.3183333333333333,0.39512848353239227,2.1502892780303955,2.1471741008758545,0.32666666666666666,0.4001954397394137
2.1074564266204834,2.1217036056518555,0.38999999999999996,0.3397538906985161,2.105499725341797,2.121780376434326,0.4072222222222222,0.23624321389793704,2.109642963409424,2.1237666416168213,0.41166666666666657,0.3907853782120883,2.1068229484558105,2.1231941986083984,0.41388888888888886,0.3412015924719507,2.1058459091186523,2.1206750679016118,0.3833333333333333,0.3694317770539269,2.1045970726013183,2.11959002494812,0.4011111111111111,0.23407166123778503,2.105835657119751,2.1230203914642334,0.36055555555555546,0.32781035106768,2.111467580795288,2.1254405784606933,0.4261111111111111,0.3455446977922548,2.1040217685699463,2.1185855674743648,0.4177777777777777,0.34228736880202676,2.107753734588623,2.1171092796325683,0.40555555555555556,0.318038364096996
2.044199924468994,2.07609317779541,0.41222222222222216,0.32672457473760397,2.0417575645446777,2.076508026123047,0.35,0.29378935939196515,2.0478231716156006,2.0699322032928467,0.4283333333333333,0.36400289540354686,2.043010931015014,2.076887350082397,0.4005555555555555,0.33758233803836407,2.041574459075928,2.071597318649292,0.4283333333333333,0.3716033297140789,2.0396206188201904,2.075456838607788,0.35,0.2413101701049584,2.04191349029541,2.075810890197754,0.4011111111111111,0.31767643865363726,2.052449922561645,2.082743148803711,0.4066666666666667,0.315866811436844,2.037345151901245,2.0760805416107178,0.4133333333333333,0.2094607310893955,2.044809799194336,2.0777160930633545,0.40166666666666667,0.2883604777415852
1.953466873168945,2.011874656677246,0.415,0.32165761853058267,1.951650242805481,2.01201961517334,0.4027777777777777,0.3281722765110387,1.95823703289032,2.0060543823242187,0.41722222222222216,0.31659066232356126,1.9508240032196045,2.010150890350342,0.4261111111111111,0.332153456387984,1.9493440198898315,2.000829200744629,0.42555555555555546,0.3209337676438653,1.948276858329773,2.011869888305664,0.3616666666666666,0.32563879840752796,1.9502633619308472,2.01135347366333,0.41222222222222216,0.23298588490770902,1.967187385559082,2.0244138050079346,0.4144444444444444,0.3031994209192906,1.9428560543060305,2.0177638339996338,0.3461111111111111,0.2955989866087585,1.95450590133667,2.012341718673706,0.3838888888888889,0.3397538906985161
1.846797924041748,1.937218170166016,0.41055555555555556,0.31767643865363726,1.848030071258545,1.9380023288726809,0.41555555555555546,0.3238291711907347,1.851548295021057,1.9398605632781984,0.39833333333333326,0.32853420195439736,1.8388290214538572,1.9307083892822263,0.425,0.3223814694173,1.83870361328125,1.9235439109802248,0.39999999999999997,0.34228736880202676,1.8455465841293333,1.9346751976013183,0.40555555555555556,0.32274339486065867,1.8422289896011357,1.943917851448059,0.36055555555555546,0.2753311617806732,1.862408142089844,1.9560924577713013,0.40499999999999997,0.32455302207745196,1.8357945489883425,1.94626615524292,0.3955555555555555,0.1989648932319942,1.8471077489852903,1.9285143423080444,0.4144444444444444,0.34952587766920007
1.756402473449707,1.8758674669265747,0.40555555555555556,0.2083749547593195,1.7587920236587524,1.8783970880508425,0.41,0.2662830256967065,1.7610899019241333,1.8731806087493896,0.40833333333333327,0.16313427433948602,1.7412444162368774,1.858311038017273,0.4022222222222222,0.2514440825190011,1.7394890594482422,1.840312819480896,0.42222222222222217,0.2822077452044879,1.759302358627319,1.8746897983551023,0.4022222222222222,0.2268331523706116,1.7788407611846924,1.8861306715011599,0.34888888888888886,0.1276655808903366,1.7657304811477659,1.878616909980774,0.4094444444444444,0.2713499819037278,1.7908580112457275,1.9283238458633425,0.3327777777777778,0.2326239594643503,1.753341178894043,1.8709920454025268,0.4211111111111111,0.2536156351791531
1.798291425704956,1.9374418067932129,0.3361111111111111,0.26193992037640246,1.7604851531982422,1.8816050100326536,0.35888888888888887,0.24710097719869709,1.848795394897461,2.000305633544922,0.2572222222222222,0.24891060441549043,1.8007403421401975,1.9042750406265256,0.3238888888888889,0.2148896127397756,1.6866940069198608,1.82554660320282,0.38666666666666666,0.22393774882374232,1.8248594808578489,1.942219476699829,0.3422222222222222,0.2347955121245023,1.837340931892395,2.019902687072754,0.2844444444444444,0.2782265653275425,1.730356674194336,1.8868888425827024,0.36722222222222217,0.1924502352515382,1.8548152256011963,1.9691413450241089,0.30944444444444436,0.26302569670647846,1.7683089780807495,1.8620215463638303,0.36222222222222217,0.2304524068041983
1.7386348056793213,1.8221103954315183,0.3222222222222222,0.2481867535287731,1.7525483179092407,1.8264162349700928,0.31611111111111106,0.24999638074556643,1.740183811187744,1.8864774513244629,0.3577777777777777,0.3104379297864639,1.7403704929351809,1.9335030126571653,0.345,0.40490047050307637,1.877680401802063,1.9002793836593628,0.2894444444444444,0.3846326456749909,1.779360632896423,1.835554819107056,0.295,0.24492942453854502,1.677576284408569,1.7692602682113647,0.33333333333333326,0.25216793340571836,1.770177583694458,1.933993916511536,0.3338888888888888,0.28474122330799856,1.687828402519226,1.8144247341156008,0.35166666666666657,0.2402243937748824,1.7498715925216677,1.8396763610839844,0.3072222222222222,0.24891060441549043
1.6886602449417114,1.7803835678100586,0.3361111111111111,0.45158885269634447,1.6685063648223877,1.7603598642349243,0.33666666666666667,0.4472457473760405,1.7316673803329468,1.8271386432647705,0.39333333333333326,0.4628085414404632,1.6070231008529663,1.6876985836029053,0.4388888888888889,0.4179297864639884,1.5932524013519287,1.671608190536499,0.4266666666666666,0.2586825913861744,1.7486833143234253,1.811284999847412,0.31611111111111106,0.3744987332609482,1.7080936241149902,1.7520067501068115,0.3083333333333333,0.43747376040535646,1.7493976163864136,1.7741373586654663,0.3255555555555555,0.35821208830980816,1.706967692375183,1.8444641637802124,0.36055555555555546,0.3763083604777416,1.6720055150985718,1.7842126893997192,0.33499999999999996,0.43855953673543246
