train_loss_0,val_loss_0,train_acc_0,val_acc_0,train_loss_1,val_loss_1,train_acc_1,val_acc_1,train_loss_2,val_loss_2,train_acc_2,val_acc_2,train_loss_3,val_loss_3,train_acc_3,val_acc_3,train_loss_4,val_loss_4,train_acc_4,val_acc_4,train_loss_5,val_loss_5,train_acc_5,val_acc_5,train_loss_6,val_loss_6,train_acc_6,val_acc_6,train_loss_7,val_loss_7,train_acc_7,val_acc_7,train_loss_8,val_loss_8,train_acc_8,val_acc_8,train_loss_9,val_loss_9,train_acc_9,val_acc_9
2.6248722076416016,2.4361073970794678,0.11888888888888889,0.5687708697726188,2.600841760635376,2.4715466499328613,0.12333333333333334,0.5611384957862935,2.7262651920318604,2.7070233821868896,0.09277777777777778,0.20702814437907457,2.652630567550659,2.446992874145508,0.11166666666666666,0.2575926220384799,2.6525027751922607,2.4902594089508057,0.11611111111111111,0.48258864684369535,2.6623425483703613,2.900418281555176,0.12666666666666668,0.18921927174431546,2.647434949874878,2.3379220962524414,0.11222222222222222,0.22515503259659722,2.6381993293762207,2.415663242340088,0.10555555555555556,0.5290189219271745,2.6749448776245117,2.636821746826172,0.11222222222222222,0.4757513118142789,2.674443006515503,2.857844829559326,0.11166666666666666,0.24407695977102878
1.750739336013794,1.540494680404663,0.4888888888888889,0.3851168707266656,1.6964365243911743,1.676841139793396,0.4683333333333333,0.28001272062331056,1.805868148803711,1.9592349529266357,0.39666666666666667,0.6199713785975512,1.6449556350708008,1.6711376905441284,0.3622222222222222,0.3959294005406265,1.7276761531829834,1.6056721210479736,0.5133333333333333,0.305453967244395,1.7802635431289673,2.2999062538146973,0.3622222222222222,0.40260772777866116,1.7288329601287842,1.8446966409683228,0.4011111111111111,0.3553824137382732,1.83170747756958,1.5869805812835693,0.3433333333333333,0.3684210526315789,1.8123434782028198,1.6754511594772339,0.36444444444444446,0.38559389410081096,1.686514973640442,2.027130126953125,0.4411111111111111,0.6055016695818095
1.5068080425262451,2.011714458465576,0.5205555555555555,0.27349340117665766,1.6018844842910767,2.2234137058258057,0.4761111111111111,0.3584035617745269,1.452054738998413,1.4143661260604858,0.5577777777777778,0.3448878995070758,1.5990228652954102,1.7039583921432495,0.5522222222222222,0.3887740499284465,1.528766393661499,1.8606373071670532,0.4761111111111111,0.30418190491334074,1.5848793983459473,1.5673010349273682,0.5033333333333333,0.5943711241850851,1.4569740295410156,1.5096449851989746,0.4872222222222222,0.5657497217363651,1.4482547044754028,1.9071019887924194,0.5522222222222222,0.5738591190968357,1.489948034286499,1.8572382926940918,0.5516666666666666,0.40340276673557,1.5877354145050049,1.374984622001648,0.4955555555555556,0.35983463189696296
1.4554435014724731,1.8329339027404785,0.47833333333333333,0.6233105422165686,1.4496015310287476,1.8640731573104858,0.5183333333333333,0.648751788837653,1.4840489625930786,1.8177661895751953,0.4822222222222222,0.3965654317061536,1.5774016380310059,1.554604411125183,0.5111111111111111,0.6373032278581651,1.4319902658462524,1.6006218194961548,0.4727777777777778,0.6357131499443472,1.564551830291748,1.4352400302886963,0.5405555555555556,0.5692478931467642,1.4527751207351685,1.4085593223571777,0.5294444444444445,0.6541580537446335,1.2991963624954224,1.4176803827285767,0.6122222222222222,0.512164096040706,1.280418038368225,1.5616964101791382,0.5883333333333334,0.5781523294641437,1.511568546295166,1.5674809217453003,0.48833333333333334,0.6326920019080935
1.3436917066574097,1.4086872339248657,0.6005555555555555,0.6280807759580219,1.291109323501587,1.364834189414978,0.63,0.6330100174908571,1.2736226320266724,1.5247474908828735,0.5794444444444444,0.6320559707425664,1.4220036268234253,1.315231442451477,0.5861111111111111,0.5897598982350135,1.2987215518951416,1.284188985824585,0.5783333333333334,0.42327874065829224,1.445748209953308,1.4325963258743286,0.5694444444444444,0.5640006360311656,1.313965082168579,1.3511182069778442,0.6294444444444445,0.4235967562410558,1.3027927875518799,1.39121675491333,0.5877777777777777,0.6396883447288917,1.379537582397461,1.4185383319854736,0.5661111111111111,0.6161551916043886,1.2400996685028076,1.2585419416427612,0.6083333333333333,0.31404038797901096
1.2925840616226196,1.2457056045532227,0.5733333333333334,0.5234536492288122,1.2839761972427368,1.2489116191864014,0.575,0.579424391795198,1.2917617559432983,1.3064948320388794,0.5994444444444444,0.6314199395770392,1.247089147567749,1.336122751235962,0.6227777777777778,0.3529972968675465,1.2803809642791748,1.398276448249817,0.5594444444444444,0.5768802671330895,1.278605580329895,1.4082704782485962,0.6311111111111111,0.40069963428207983,1.2579697370529175,1.4708560705184937,0.5694444444444444,0.5399904595325171,1.188292145729065,1.3186631202697754,0.66,0.5404674829066625,1.3233438730239868,1.3524677753448486,0.595,0.6501828589600891,1.349719524383545,1.6660103797912598,0.53,0.37621243440928603
1.2185757160186768,1.329836368560791,0.615,0.4402925743361425,1.2415848970413208,1.3976447582244873,0.6366666666666667,0.423437748449674,1.22343111038208,1.3116872310638428,0.6405555555555555,0.562251550325966,1.2833646535873413,1.5863819122314453,0.5361111111111111,0.4744792494832247,1.2278186082839966,1.369489073753357,0.6372222222222222,0.6012084592145015,1.2468903064727783,1.4914296865463257,0.5883333333333334,0.46334870408650025,1.244114875793457,1.4039967060089111,0.6333333333333333,0.6406423914771824,1.205024003982544,1.373488187789917,0.6388888888888888,0.6005724280489744,1.2094275951385498,1.3161015510559082,0.6661111111111111,0.5283828907616474,1.2813564538955688,1.5138269662857056,0.5588888888888889,0.6218794720941326
1.1991708278656006,1.4675123691558838,0.6144444444444445,0.5053267610112896,1.2135957479476929,1.5297520160675049,0.6111111111111112,0.46780092224519,1.1889046430587769,1.4051963090896606,0.6705555555555556,0.48242963905231356,1.2583085298538208,1.4082657098770142,0.5622222222222222,0.655907139449833,1.1691911220550537,1.3099690675735474,0.6488888888888888,0.5749721736365082,1.255455732345581,1.4339587688446045,0.5822222222222222,0.6578152329464144,1.2129946947097778,1.2600390911102295,0.6288888888888889,0.6627444744792494,1.1828827857971191,1.3227322101593018,0.6538888888888889,0.6408013992685642,1.1795207262039185,1.3887401819229126,0.6533333333333333,0.48211162346955,1.1953259706497192,1.310701847076416,0.6577777777777778,0.6710128796311019
1.1850923299789429,1.439720869064331,0.6261111111111111,0.5948481475592304,1.1618003845214844,1.4422448873519897,0.6422222222222222,0.629511846080458,1.179963231086731,1.3903002738952637,0.6333333333333333,0.6411194148513277,1.195778489112854,1.2057466506958008,0.6294444444444445,0.6664016536810303,1.167141079902649,1.321178674697876,0.6438888888888888,0.6395293369375099,1.2128514051437378,1.2827786207199097,0.6472222222222223,0.6568611861981237,1.1406751871109009,1.2016521692276,0.6511111111111111,0.5495309270154237,1.128497838973999,1.2462897300720215,0.6761111111111111,0.6263316902528224,1.2238097190856934,1.44808828830719,0.6122222222222222,0.5978692955954842,1.1814160346984863,1.238851547241211,0.6577777777777778,0.6525679758308157
1.1437419652938843,1.3110088109970093,0.6594444444444445,0.6412784226427095,1.1428589820861816,1.269503116607666,0.6722222222222223,0.667355700429321,1.1423450708389282,1.2625807523727417,0.675,0.6471617109238352,1.1553311347961426,1.2150388956069946,0.6588888888888889,0.5263157894736842,1.1466140747070312,1.2686752080917358,0.6783333333333333,0.6590872952774686,1.1493380069732666,1.24728524684906,0.6633333333333333,0.5638416282397838,1.1651906967163086,1.3799973726272583,0.6477777777777778,0.6179042773095882,1.1156818866729736,1.2685236930847168,0.6738888888888889,0.6261726824614406,1.1514172554016113,1.3216304779052734,0.6622222222222223,0.6503418667514709,1.179770588874817,1.2339054346084595,0.655,0.6471617109238352
