Keyword1,Keyword2,Keyword3,Weight1,Weight2,Weight3
老公,第一天,离开,0.7777,0.7024,0.6567
没把握,金牛座,品味,0.809,0.6312,0.5294
难受,药,磨牙齿,0.6118,0.6095,0.6059
陪伴,永远,比得上,0.7072,0.6942,0.6191
组织,一个组,走人,0.6133,0.5566,0.5277
永远,热乎劲,方便面,0.7064,0.6808,0.5307
不知所谓,打麻将,天天向上,0.7247,0.7069,0.6723
同学,网管,年轻,0.7376,0.6276,0.5868
看看,也好,车车,0.549,0.5271,0.5004
急匆匆,做起,取款,0.7073,0.5543,0.5243
纤细,沉闷,祖母,0.7312,0.7063,0.3564
相逢,出发,或者,0.7482,0.5598,0.4502
紧急制动,不堪设想,沙漠,0.7803,0.6715,0.6092
拥抱,五月天,现场版,0.746,0.7331,0.7125
笑笑,尼玛,你,0.716,0.6315,0.5565
公益广告,益广,一个,0.8774,0.5321,0.4689
代考,乐器,杜甫,0.6021,0.6007,0.4635
大雾,生死,周一,0.6397,0.619,0.5455
甜美,成熟期,庄稼,0.6243,0.5939,0.5431
掏空,平常,年纪,0.6912,0.633,0.5682
空虚,有趣,有没有,0.7403,0.6491,0.5419
拍照,出去玩,毛病,0.7704,0.7542,0.3896
卸妆,脱皮,真的,0.7518,0.5711,0.4732
胡辣汤,回骂,卖,0.6697,0.531,0.2803
感人,培养,特效,0.7131,0.5718,0.5578
报警,哈哈哈哈,城市,0.7312,0.588,0.4347
小兔子,树叶,最高处,0.7047,0.6417,0.6152
一辈子,坚持,梦想,0.873,0.637,0.571
让座,起来,你,0.8728,0.4929,0.4383
亚运会,轻轻,国债,0.6729,0.586,0.3966
走过,并肩,凄凉,0.7968,0.7654,0.7416
衣橱,女孩,蕾丝,0.765,0.4752,0.4607
欣赏,《》,阻挡,0.6005,0.5813,0.5775
医学系,学系,机会,0.825,0.6385,0.4604
打游戏,好友,顶级,0.5778,0.4912,0.2067
看病,好好,赚钱,0.8497,0.4706,0.3308
伤心地,朋友,支撑,0.804,0.6644,0.5182
教会,竭尽全力,只有,0.6872,0.6776,0.4151
创业板,收盘,加速上扬,0.7507,0.6556,0.4405
那一刻,学历,目标,0.7102,0.6247,0.5687
乐器,民族色彩,潜心,0.7214,0.6397,0.4869
买票,自己,不中,0.6197,0.5035,0.4482
穷日子,掌声,自己,0.6982,0.6079,0.5829
高速,往回,东成西就,0.7696,0.7315,0.63
落日,伤心,金陵,0.6527,0.6243,0.3941
签到,星星,吃惊,0.754,0.7163,0.5498
不介意,炽烈,折磨,0.7829,0.6752,0.6114
大姨妈,洞开,如果,0.7976,0.7076,0.5595
生日快乐,顺顺利利,结束,0.7867,0.7277,0.5755
小伙子,单身,为什么,0.8524,0.7013,0.6154
温暖,奋斗,品味,0.7605,0.6519,0.5538
配不上,费力,梦想,0.861,0.6224,0.5817
杯子,漠河,特产,0.5582,0.4734,0.3922
不介意,事业,睡觉,0.7148,0.6399,0.6287
教练,防不胜防,赛车手,0.7828,0.6575,0.5018
风景,热爱生活,世界,0.8306,0.6723,0.4017
小气,天蝎座,机会,0.7354,0.7259,0.6241
唯一,失恋,怎么办,0.6683,0.6592,0.6473
说不定,看不起,任何人,0.7571,0.7213,0.7054
交卷,越来越,提前,0.7374,0.6767,0.524
竹林中,丽江,等待,0.75,0.5551,0.4451
越来越近,目标,离,0.8991,0.7097,0.4611
手机,清楚,上午,0.6436,0.6092,0.4827
天马行空,屌丝,超能力,0.7863,0.6514,0.6079
老师,竟然,绑定,0.8269,0.4622,0.3915
下班,老公,久别重逢,0.7841,0.6088,0.6057
心底,继续,依赖,0.6368,0.6336,0.6129
哈哈哈哈,豪爽,女生,0.7,0.6604,0.5799
风铃,高高低低,爱情,0.7251,0.7157,0.6052
厨,看上去,感冒,0.6367,0.6267,0.3904
闷骚,搞笑类,和平共处,0.7501,0.6646,0.6568
诉说,有时候,假装,0.6991,0.6707,0.6159
要死,所有人,下午,0.6291,0.4956,0.4555
离不开,女人,伟大,0.8187,0.7195,0.6254
倾诉,感同身受,朋友,0.7601,0.7404,0.6432
送礼,爸爸,阿拉蕾,0.7566,0.6098,0.608
怦然心动,谱写,大散关,0.8264,0.6265,0.5286
厕所,开车,娴熟,0.726,0.5057,0.4751
散步,秋裤,哈哈哈哈,0.8282,0.4483,0.4478
开玩笑,喜欢,比如,0.7892,0.6509,0.5343
从不,老鼠,电话,0.6746,0.6455,0.5831
猜不透,生活,打,0.7912,0.4885,0.3338
哈哈哈哈,猫咪,停不下来,0.7277,0.7149,0.7115
增进感情,明日,致命伤,0.8487,0.7091,0.6854
随意,拐弯,眼泪,0.6745,0.6662,0.6339
穿墙,想一想,超能力,0.7938,0.7787,0.6223
哈哈哈哈,女友,奇葩,0.7384,0.6761,0.6578
藉此机会,满腔热血,期待,0.686,0.6559,0.5982
疼痛,免疫力,突发事件,0.7883,0.7557,0.5436
笑笑,朋友,四川,0.664,0.6514,0.4432
爱情故事,衣服,坐牢,0.5912,0.5483,0.419
掉头发,瘦下来,哈哈哈哈,0.8003,0.7309,0.6658
看不懂,画工,操作,0.6106,0.5804,0.5734
冬天,被子,奇葩,0.6682,0.6095,0.5725
媳妇,会儿,气死,0.6934,0.6541,0.5742
狮子座,白羊,第四名,0.8624,0.7795,0.6001
活着,哈哈,家伙,0.7073,0.692,0.6386
揪心,不让,可笑,0.6165,0.55,0.5411
花开,缘起,看惯,0.6661,0.6121,0.5098
加油站,加油,光芒四射,0.8896,0.8586,0.4836
酸甜苦辣,难受,心里,0.8123,0.6881,0.6632
脆弱,身体,如此,0.7643,0.6167,0.5034
活着,一箪食,感性,0.6758,0.6374,0.6122
学院,外套,女人,0.6585,0.6041,0.5196
敏感,肌,我,0.6736,0.5279,0.5039
三句话,哈哈哈,小心,0.7252,0.6043,0.4693
从小到大,喃喃,鞋带,0.7981,0.7163,0.5318
不容,生活,大生,0.5922,0.5345,0.4498
一帆风顺,从古至今,领域,0.7051,0.6523,0.6283
男人,永远,保护,0.6669,0.6645,0.316
不会,消失,离开,0.6631,0.6352,0.607
一直,接连,间接,0.6667,0.5966,0.5606
为人处事,喜欢,谨记,0.7397,0.6472,0.6041
孤单,荡漾,仙人掌,0.7323,0.6957,0.6633
动物,藏区,天上飞,0.821,0.4635,0.3358
疼,说话,面膜,0.637,0.4867,0.4867
一起,努力,想要,0.6685,0.5922,0.4859
永远,长远,可能,0.7732,0.7272,0.535
英语,不想,西游记,0.6588,0.5918,0.5858
做饭,蔬菜,看完,0.7445,0.6577,0.3424
打架,委屈,样子,0.6953,0.6852,0.5943
探望,不胜感激,家母,0.7879,0.7267,0.4889
采访,日本,失误,0.719,0.5097,0.465
逼急,出来,你们,0.6077,0.5361,0.5328
公益,公交车,翻出来,0.7101,0.6824,0.5719
满地,蚊子,。”，,0.6543,0.6428,0.5723
散步,羽毛球,招财猫,0.8343,0.7183,0.4437
回不去,坚信,黑线,0.8601,0.6966,0.4899
服药,脾胃,宁心安神,0.8121,0.6356,0.4954
动听,大提琴,吸引,0.6854,0.6794,0.6362
一辈子,男人帮,老天,0.8543,0.7296,0.6731
逛街,没想到,学生,0.7922,0.5121,0.4689
环境,高大,，,0.7503,0.4736,0.2382
夏洛克,高鼻梁,演员,0.675,0.6076,0.5452
欢快,二胡,装饰,0.6402,0.6355,0.4456
生不逢时,付出,破产,0.8159,0.6779,0.3381
游戏,一定,打,0.5774,0.567,0.5098
做菜,心疼,起床,0.7657,0.5674,0.3609
在我心中,刑事,档案,0.7004,0.5779,0.5587
检查,第一次,来,0.5282,0.509,0.2682
无法弥补,成功人士,期待,0.8447,0.6681,0.6086
表白,无聊,竞赛,0.7043,0.6371,0.5964
裹足不前,不留情面,其它,0.8603,0.8493,0.41
病,可能,一种,0.6633,0.4322,0.3352
你家,爱情,利与弊,0.6456,0.6083,0.5914
另一半,测试,心理,0.7817,0.5344,0.5001
偷天换日,生意,沙尘暴,0.6265,0.5575,0.4846
诗情画意,放飞,随意,0.8377,0.7447,0.6627
记忆里,开在,花,0.8147,0.3982,0.3295
表情,网络,电影,0.5946,0.566,0.5473
签到,星星,兔子,0.7224,0.6937,0.6919
警察,修路,丢钱,0.6419,0.6224,0.5703
心疼,面对面,餐,0.6693,0.516,0.3009
买买,女生,哈哈,0.6004,0.5614,0.5534
让座,起来,你,0.8728,0.4929,0.4383
无处不在,怀里,男,0.7277,0.6683,0.5058
后悔,哈哈哈,街上,0.7335,0.6616,0.6593
自暴自弃,优质,出发,0.7637,0.6617,0.5892
工作室,会厅,任天堂,0.8384,0.521,0.3939
伶牙俐齿,测谎,外强中干,0.7378,0.6523,0.6311
小孩子,国三,日本,0.7739,0.5093,0.5084
需不需要,一直,我,0.7522,0.7169,0.5012
对不起,面前,观众,0.7605,0.6663,0.6352
知更鸟,爱德华,剪辑,0.7593,0.741,0.6651
别错过,在我看来,一生,0.8176,0.7504,0.6689
淡淡的,保持一致,孤独,0.8311,0.7849,0.6975
买买,女生,哈哈,0.6004,0.5614,0.5534
球鞋,结了婚,看看,0.6022,0.5916,0.4419
过去,爱情,日子,0.664,0.646,0.6376
缘分,约定,痛苦,0.7262,0.726,0.6502
寻求,向上,如果,0.6334,0.5453,0.5325
经验丰富,手势,丰富,0.6426,0.604,0.5093
小品,搞笑,》，,0.7051,0.6725,0.4023
微不足道,惊艳,输给,0.7925,0.6466,0.4423
臭味相投,今生,自己,0.8389,0.6783,0.6126
搞笑,《》,腹肌,0.6712,0.622,0.5936
永远,无论是,大气,0.6991,0.5911,0.5743
水果,看不懂,卖,0.785,0.3114,0.2744
从头再来,刀山火海,方向,0.8763,0.6985,0.5643
放下,难过,古人,0.7874,0.7713,0.462
好几遍,初中,电视,0.7021,0.5335,0.5264
面对面,逛街,享受,0.7209,0.5504,0.4466
真可怜,朵儿,总是,0.8077,0.6858,0.6195
我们,境界,生活,0.5742,0.5487,0.5059
职场,手足无措,平坦,0.7281,0.6115,0.4862
舍不得,不散,筵席,0.7655,0.7468,0.6254
别找我,搞笑,泰国,0.7956,0.548,0.5084
央视,催泪,黄金,0.6737,0.6001,0.4997
说不出口,会见,招财,0.8658,0.5394,0.3766
抱怨,双翅,自己,0.6755,0.656,0.6165
明天,机器人,隐私,0.6708,0.6643,0.6387
小弟弟,就是说,民间,0.7646,0.6084,0.4214
不在乎,认真,一点点,0.7349,0.7,0.6944
这样,玩,悲,0.577,0.5125,0.4727
古装剧,开播,明晚,0.672,0.6331,0.5898
冬天,被子,奇葩,0.6682,0.6095,0.5725
九死一生,发胖,窍门,0.7954,0.6536,0.5835
倾听,开朗,打扮,0.7427,0.6384,0.6355
丧心病狂,大小便,街角,0.8563,0.5009,0.3236
山盟海誓,那就好,放下,0.8697,0.7808,0.7502
身体健康,圣诞节,家人,0.8256,0.7883,0.6513
宽松,背心,健康,0.6533,0.6293,0.5817
船票,奶茶,月落乌啼,0.6507,0.5299,0.4233
遇见,我们,世界,0.7813,0.6176,0.4924
初恋女友,恶搞,结果,0.8352,0.5969,0.5098
走开,不得不,有时候,0.7587,0.7493,0.6838
工作量,综艺,停电,0.8506,0.5865,0.4047
纠结,开心,结束,0.6986,0.5359,0.5151
男团,尴尬,那么,0.6412,0.6176,0.4606
一天,狠狠,享受,0.6127,0.6004,0.4219
一起,枯燥,高兴,0.6994,0.6886,0.5996
泪流满面,相逢,走,0.8167,0.7704,0.5055
哑铃,大智若愚,前进,0.7158,0.5994,0.5413
守住,疲惫,组织,0.614,0.5978,0.4625
流利,厉害,英文,0.6086,0.5414,0.505
冬天,被子,奇葩,0.6682,0.6095,0.5725
买菜,活到老,国外,0.8094,0.3924,0.2302
成长,吃饱,地上,0.5715,0.5541,0.5418
同事,差一点,单位,0.8784,0.4765,0.3843
豆浆,拒绝,每天,0.7168,0.5619,0.4764
善解人意,一起,对方,0.8196,0.7259,0.7193
不会错,竹笛,德国,0.7391,0.5565,0.4516
看开,未来,童话,0.7457,0.6434,0.6188
疼痛,哭泣,成长,0.7822,0.5405,0.4349
不论什么,愿意,结束,0.7011,0.627,0.5328
大学生,哈哈大笑,观众,0.7575,0.6055,0.515
调戏,女孩子,可爱,0.7773,0.7455,0.6893
票房,文质彬彬,三连冠,0.5916,0.5601,0.4788
占为己有,任何人,欲望,0.8615,0.7035,0.6448
适可而止,实践,生物,0.6496,0.4642,0.4075
动物,知识,大摇大摆,0.8231,0.3323,0.3201
嗲声嗲气,姑娘,前途,0.8244,0.7499,0.585
情人,开心,如果,0.7232,0.5856,0.4866
停不下来,哈哈哈,一段,0.8314,0.7162,0.5435
票房,包场,惨淡,0.7509,0.7134,0.5551
男人,全世界,同意,0.702,0.6643,0.5728
不会,注意力,情绪,0.6402,0.5702,0.5244
钢管舞,胖胖的,钢管,0.8122,0.7266,0.4891
数学,一直,字母,0.7762,0.631,0.4843
空格键,原来,胸部,0.7541,0.656,0.5462
笑一笑,一生,降临,0.6891,0.6821,0.6386
短裙,商量,嘟嘟,0.683,0.6318,0.6307
自行车,行车,签到,0.8672,0.6168,0.5529
后悔,机会,每件事,0.7579,0.6617,0.5971
不想,再也,生活,0.7428,0.6653,0.4386
看病,淅沥沥,发挥,0.8717,0.3811,0.2826
眼中,了解,中国,0.5708,0.5432,0.5319
好好,相离,年轻,0.7334,0.6934,0.6367
吸引,心酸,只能靠,0.7087,0.7007,0.6458
珍惜,可贵,生命,0.7575,0.6938,0.6602
筷子,想起,泡面,0.6452,0.6179,0.5195
表白,房子,推销,0.6573,0.5663,0.5485
谎言,语言,学,0.597,0.5329,0.5286
鸭肉汤,食欲不佳,气短,0.7273,0.6579,0.504
解释,开口,实力,0.6808,0.6577,0.4809
矫情,闲着,自己,0.7325,0.6223,0.5661
看病,预约,早知,0.8719,0.5112,0.3286
迸发,上海,游戏,0.6585,0.5348,0.4496
同事,喇叭裤,创意,0.8401,0.44,0.3517
闷骚,搞笑类,和平共处,0.7501,0.6646,0.6568
演戏,认真,十年,0.6935,0.6681,0.517
浪漫,舞台,演绎,0.68,0.6794,0.6689
慢慢,自己,梦想,0.7755,0.6376,0.6168
脆弱,太久,是因为,0.778,0.7008,0.5267
苦难,新欢,之间,0.7628,0.7409,0.6852
晚安,缩成一团,陪伴,0.7879,0.7348,0.6974
演示,数学,腿软,0.74,0.6932,0.5802
宿舍,男生,学校,0.8025,0.7863,0.7531
星星,签到,加以,0.7044,0.6442,0.4362
这辈子,入殓,会前,0.7719,0.7278,0.5355
朋友,再也,认识,0.7038,0.6902,0.6081
拖拖拉拉,收放自如,放手,0.8124,0.7738,0.7673
小小年纪,追逐,道路,0.7721,0.6324,0.464
难受,说,马,0.5035,0.424,0.3277
别找我,搞笑,泰国,0.7956,0.548,0.5084
再也,不见,回忆,0.6864,0.6835,0.6622
成都,出城,路,0.6786,0.6523,0.5029
开房,第一次,紧张,0.8275,0.7394,0.5903
初中,乒乓球,漫长,0.7116,0.6047,0.5155
好玩,相处,试试,0.6337,0.6125,0.5394
小学生,学生,不得不,0.767,0.6419,0.5755
女主播,与我无关,》、,0.8192,0.7185,0.4142
合作愉快,不语,怀孕,0.6913,0.6339,0.6294
深入人心,动画,主题,0.7712,0.5828,0.5331
吉他曲,小步舞曲,古典,0.7771,0.7022,0.6067
打扰,家务事,自己,0.767,0.7249,0.5981
理所当然,泣别,别人,0.7506,0.6501,0.6397
言多必失,喧嚣,机遇,0.8209,0.5986,0.5708
告诉,永远,路,0.7153,0.6764,0.4222
越来越少,留下来,朋友,0.8637,0.7931,0.7052
绵长,快乐,清香,0.7179,0.6173,0.6151
加油,闯红灯,考试,0.7842,0.7627,0.3987
浪漫,舞台,演绎,0.68,0.6794,0.6689
送给,杀猪刀,大家,0.8159,0.7921,0.4622
不得不,嫌弃,地方,0.6413,0.6335,0.537
不知不觉,晚安,邂逅,0.8408,0.7754,0.7574
无声无息,陌上,绽放,0.7326,0.6442,0.6009
一模一样,陈小春,姿势,0.7422,0.6694,0.5255
感情,我,一段,0.6245,0.521,0.5106
炒锅,香葱,咸鸭蛋,0.7287,0.7133,0.6562
日出日落,角落,一个角,0.8966,0.6676,0.6444
控制板,迟迟,电梯,0.6405,0.6089,0.58
结局,没想到,堪称,0.6704,0.6499,0.4716
停不下来,哈哈哈,一段,0.8314,0.7162,0.5435
签到,星星,萌,0.7347,0.7129,0.459
扫地,告别,如果,0.6895,0.4485,0.4448
骗子,伤害,哈哈,0.6382,0.6201,0.5462
厕所,开车,娴熟,0.726,0.5057,0.4751
胃,饮食,注意,0.4813,0.4319,0.329
男生,尸体,骑车,0.6287,0.5812,0.5175
防晒,看起来,烦琐,0.8172,0.726,0.49
保镖,大牌,出门,0.7144,0.7131,0.5634
耳机,遇见,怀孕,0.6876,0.6686,0.5388
身边,其实,人行,0.7452,0.5645,0.5565
此刻,觉得,恋,0.7,0.5573,0.5438
电瓶车,电瓶,哈哈哈哈,0.8552,0.7802,0.6499
沙发,睡觉,看书,0.8202,0.6203,0.499
疼,挤出来,演技,0.7106,0.6068,0.4753
大起大落,好久没,放松,0.7158,0.7103,0.6599
忘记,答应,尽早,0.761,0.7468,0.6634
短外套,淡灰色,细腻,0.7194,0.6348,0.6209
说走就走,发现自己,旅行,0.8364,0.6526,0.6108
美好,健康,身体,0.6897,0.5522,0.5336
老师,开导,天天开心,0.8293,0.7057,0.5171
心目,暴徒,新疆,0.5338,0.4646,0.4427
金曲奖,张国荣,沉默是金,0.7387,0.6867,0.6086
事故现场,太坏,现场,0.718,0.6117,0.5562
顺其自然,一次,生活,0.8826,0.5095,0.4678
连衣裙,电影节,我会,0.6352,0.59,0.5895
苍白,等待,半天,0.7333,0.6929,0.6077
难过,我会,沉默,0.7844,0.7412,0.6578
乘客,地铁,开玩笑,0.7992,0.7562,0.5679
作弊,手段,打开,0.706,0.4876,0.382
见上帝,忍不住,苛刻,0.7607,0.7079,0.6597
喜剧片,约翰逊,独家新闻,0.7094,0.6325,0.6117
顺其自然,一念,自然,0.7979,0.7409,0.5429
拖拉,原谅,哈哈哈,0.7014,0.6492,0.6309
电梯,听不懂,尿,0.737,0.6568,0.4166
会员,一直,开通,0.6223,0.5939,0.4446
情侣装,难过,岳父,0.7795,0.7368,0.7162
点评,我,：,0.6052,0.5745,0.4775
厨房,宝宝,理论,0.8514,0.4215,0.2927
心累,姑娘,日常,0.7329,0.7247,0.6429
小小年纪,坎坷,爱情,0.7581,0.6641,0.6397
章子怡,青涩,野外,0.6621,0.6508,0.5845
认认真真,做事,如果,0.8869,0.5785,0.523
节食,堕落,必须,0.7906,0.4842,0.4132
咳嗽,第一次,挂,0.8535,0.4982,0.2545
距离,考验,看看,0.6184,0.5708,0.4871
医院,紧张,焦虑,0.8482,0.5336,0.4209
处女,风趣,意想不到,0.7302,0.6934,0.6022
功课,分不清,玩具,0.8212,0.5153,0.4355
工资,神圣不可,关心,0.6431,0.5872,0.4909
舞台,黄字,痛不痛,0.6277,0.6209,0.4651
心疼,泪流,无声,0.8562,0.488,0.4315
寂寞,消遣,嘲笑,0.7317,0.6408,0.5518
拉肚子,中成药,医生,0.8214,0.8015,0.7694
透透气,透气,溜出来,0.934,0.7341,0.6907
冬天,日常,想要,0.7107,0.6316,0.5246
沙发,下午茶,南宁,0.8245,0.5854,0.3496
回不去,穿越时空,胸怀,0.8536,0.8223,0.5614
死党,开玩笑,努力,0.7204,0.7087,0.5935
温暖,举止,通信,0.7328,0.6145,0.5485
老人家,小鸭子,集市,0.7075,0.6347,0.5394
老公,遗传基因,接下来,0.7069,0.676,0.6168
漆黑一团,太阳,降落,0.7234,0.6088,0.4194
老白干,白酒,消毒,0.6295,0.6029,0.4164
可怜,大兄,我,0.6768,0.6494,0.5624
来世,往来,价值,0.6817,0.5753,0.5117
幸福,傻瓜,遇到,0.6794,0.6455,0.6189
擒拿,招式,太多,0.6137,0.6044,0.5905
一起,命中,儿子,0.6706,0.5811,0.5563
下个月,没了,女子,0.7522,0.6265,0.4314
卫生纸,卫生,玩游戏,0.9084,0.8597,0.4326
触摸,决不能,知识,0.6708,0.6692,0.5558
脚踏两只船,坐船,更何况,0.9338,0.8063,0.4777
医院,再也不会,教,0.6485,0.6056,0.461
哈哈哈,搞笑,集锦,0.7347,0.72,0.4668
好了吧,东北,铁,0.7558,0.5344,0.4436
礼物,女孩子,简单,0.7657,0.66,0.6117
这辈子,愈合,中枪,0.7856,0.6082,0.5358
停不下来,啤酒,氦气,0.7643,0.673,0.6268
放下,筷子,兄弟,0.6946,0.6822,0.4961
游泳,辜负,新纪录,0.6465,0.6084,0.5321
别人,再好,值得,0.6914,0.6177,0.4703
欢欣鼓舞,穿山越岭,上尉,0.7145,0.7098,0.5446
没关,关心,说明,0.6686,0.5971,0.4
留不住,忐忑,没钱,0.8245,0.6711,0.6187
结局,没想到,堪称,0.7153,0.6519,0.4867
老师,厚爱,的,0.8941,0.4464,0.24
宿舍,男生,学校,0.8025,0.7863,0.7531
电瓶车,电瓶,哈哈哈哈,0.8552,0.7802,0.6499
床上,真真切切,晚上,0.7029,0.6796,0.5538
不吭一声,刀锋,往里,0.7852,0.6554,0.5291
生病,健康,重要,0.8382,0.6065,0.3962
出院,难受,很漂亮,0.8196,0.6892,0.5784
合作愉快,不语,怀孕,0.6913,0.6339,0.6294
放手,好几年,痛苦,0.7432,0.6955,0.6766
失去,我们,幼稚,0.7281,0.5708,0.4708
好不好,自己,证明,0.7401,0.6498,0.533
游戏,一定,打,0.5774,0.567,0.5098
民间工艺,艺品,阶级斗争,0.7331,0.7051,0.4337
寻寻觅觅,相识,命运,0.7628,0.6801,0.5817
毛囊,急促,换气,0.685,0.5524,0.521
报警,哈哈哈哈,城市,0.7312,0.588,0.4347
是是非非,煮蛋,健康,0.682,0.6567,0.4739
疼爱,一个脚印,如果,0.7652,0.6073,0.4084
无穷无尽,放弃,过客,0.776,0.7191,0.6869
老师,竟然,绑定,0.8269,0.4622,0.3915
演员,晚上,大吉大利,0.5978,0.5509,0.5168
一起,优美,可爱,0.6932,0.6249,0.6222
老婆,你,睡,0.731,0.5773,0.5324
一首歌,主题曲,如果,0.7182,0.6367,0.4933
挥之即去,相互,不再,0.8593,0.7053,0.6753
不怕死,电视机,名花有主,0.6895,0.6795,0.4997
失去,害怕,不会,0.7471,0.6804,0.6732
爱上你,失魂落魄,着落,0.8103,0.7328,0.5177
与子偕老,慢悠悠,乌龟,0.8603,0.7949,0.5902
温暖,摸了摸,并不多,0.7709,0.7111,0.7053
小哥,吓到,国外,0.6661,0.6074,0.5773
我爱你,一起,是因为,0.8791,0.6981,0.5501
柔声道,妹妹,宝玉,0.6917,0.6075,0.489
血小板,终于,小板,0.8016,0.4761,0.3392
小菜,水果,海阔天空,0.818,0.5625,0.3484
地铁站,迟到,演唱会,0.7048,0.6542,0.6419
不散,爱情,关心,0.7705,0.6,0.5892
灵魂,一个,个人,0.7115,0.5551,0.3471
发售,战地,被评,0.5873,0.5266,0.4127
亲嘴,握手,放心,0.7607,0.6342,0.4487
偷听,啪啪,街,0.731,0.7305,0.303
另眼相看,步步高升,帮助,0.7906,0.7702,0.6129
我们,其实,心情,0.5903,0.5844,0.542
想说出,瞎琢磨,爱情,0.801,0.7146,0.6448
大王子,杀生丸,神秘,0.6863,0.6548,0.6521
结婚,精彩,包谷,0.6363,0.5766,0.4506
面前,爱情,流泪,0.6949,0.6827,0.6607
教练,健身,看不下去,0.7207,0.7078,0.6247
蓦然回首,人生如梦,活着,0.8924,0.8618,0.6351
星星,签到,噢,0.7185,0.6917,0.543
沟通,时光,建议,0.6693,0.6,0.5816
飞船,举世无双,继续,0.7829,0.5881,0.5464
不再,帅气,装饰,0.6738,0.6337,0.3835
杯子,漠河,特产,0.5582,0.4734,0.3922
不在乎,错过,角落,0.7773,0.7609,0.7382
远方,重要,生活,0.7363,0.5582,0.4655
骨子里,哈哈哈哈,韩国,0.7324,0.7192,0.4803
相逢,周杰伦,不是,0.7498,0.6383,0.4013
不再,水桶,体重,0.6693,0.6114,0.6062
相处,回归,晚会,0.64,0.6094,0.5825
难过,遇上,每天,0.7273,0.6652,0.5716
冷眼旁观,朋友,合照,0.7769,0.6692,0.624
遇见,城乡结合,时尚,0.7384,0.668,0.4247
静静的,坐下,键盘,0.7755,0.7133,0.6508
上山,脚下,黯淡,0.7275,0.6801,0.5864
冷血,转圈圈,学会,0.7149,0.6594,0.444
技术,次世代,姊妹篇,0.5796,0.5443,0.5401
教会,爱情,天真,0.6905,0.4922,0.4798
携手,星星,最后,0.7395,0.6429,0.5594
秘密,古老,席慕容,0.702,0.578,0.4862
拼了命,小时候,节奏,0.7007,0.6874,0.6269
职场,慢慢,迷茫,0.6742,0.6112,0.6093
交班,英文,的,0.7017,0.5965,0.3557
知识,打嗝,洗礼,0.6399,0.5861,0.5444
主打,哥们,视频,0.7126,0.6295,0.5384
一阵雨,不管怎样,圣诞节,0.7275,0.7091,0.6765
忘记,终有,假装,0.7711,0.7233,0.6791
刹车踏板,漫步,最深处,0.7124,0.6738,0.6363
这辈子,无论如何,孤独,0.8313,0.7817,0.6725
大饭店,布达佩斯,谦卑,0.8102,0.3811,0.2341
综艺,搭档,直言,0.6859,0.6717,0.5767
三国演义,片头曲,演义,0.8831,0.675,0.5928
希区柯克,观众,作品,0.6825,0.6048,0.4797
星夜,陌生,街头,0.7213,0.6927,0.3973
发誓,目标,那个,0.7702,0.6675,0.6369
海阔天空,温暖,看笑话,0.8284,0.7029,0.6167
你,歌,原始,0.5852,0.4892,0.4168
工作,项目,感兴趣,0.8286,0.5286,0.5019
前台,上网,坚持,0.7794,0.4123,0.3748
错过,电影,不能,0.5701,0.5095,0.3572
哈哈哈哈,猫咪,停不下来,0.7277,0.7149,0.7115
看淡,命运,艰辛,0.7063,0.7039,0.6167
我爱你,告诉,女友,0.8472,0.6945,0.6616
脾气,本能,控制,0.6864,0.5788,0.5066
这辈子,女儿,如果,0.8435,0.6811,0.5719
忙忙碌碌,十全十美,语录,0.8486,0.785,0.5606
有时候,预知,听歌,0.6892,0.5802,0.5737
好几遍,初中,电视,0.7021,0.5335,0.5264
暗地里,言而无信,自己,0.7878,0.7729,0.566
慈济,家人,可爱,0.691,0.5826,0.5799
老师,视频,各有特色,0.8101,0.5319,0.478
踌躇不前,一盏灯,台风,0.8194,0.753,0.5291
青涩,学生,动听,0.6203,0.5907,0.5311
公测,服务器,开门红,0.6459,0.6258,0.5097
害怕,上路,有事,0.6623,0.5839,0.4615
永恒,三要素,距离,0.7478,0.6696,0.6139
冬天,候鸟,提早,0.6837,0.5933,0.5626
伤害,酸酸的,看完,0.6116,0.5836,0.546
教练,防不胜防,赛车手,0.7828,0.6575,0.5018
心疼,随你便,访问,0.8215,0.5242,0.3763
没法儿,回忆,自己,0.6532,0.6354,0.5531
原来,感情,甜言,0.6423,0.6419,0.6286
活着,只要,出路,0.6652,0.5921,0.5206
综艺节目,韩国,突然,0.8067,0.5217,0.5023
忍不住,王八蛋,眼镜,0.7598,0.7261,0.52
知音,演奏,街头,0.7496,0.695,0.3345
蠢蠢欲动,连衣裙,礼帽,0.7251,0.6961,0.6564
想着,起来,其他,0.6287,0.5567,0.4271
配音,原来,玩,0.6482,0.6214,0.4134
吵架,观众,俄罗斯,0.6855,0.6699,0.6548
沟通,动心,他人,0.6518,0.647,0.6391
一点点,缺陷,奔腾,0.7161,0.5111,0.4889
校园,像不像,凌,0.8367,0.5487,0.288
老爸,亲自出马,黑帮,0.6945,0.6917,0.6796
东邪西毒,蜡烛,酒,0.7884,0.7634,0.3949
不往,献媚,屈服,0.6754,0.6061,0.5693
男生,身高,表态,0.6766,0.6117,0.5838
开始,新生,生命,0.6531,0.646,0.6443
小窍门,单调,鞋带,0.7372,0.6282,0.5408
一个头,整容,世界级,0.7253,0.6538,0.4645
冷漠,无表情,荡秋千,0.6967,0.6942,0.6877
