Keyword1,Keyword2,Keyword3,Weight1,Weight2,Weight3
夜班,模式,碗面,0.8634,0.2972,0.2877
作业,钢琴,情人节,0.8609,0.5381,0.4576
善良,点击,转发,0.7072,0.5438,0.5068
生病,医生,一万遍,0.9322,0.885,0.2422
医生,昏迷,一瓶,0.872,0.8659,0.2146
中班,重要性,男朋友,0.7867,0.6144,0.5592
糟糕,开始,的,0.8986,0.7112,0.4643
医护人员,专业,撒泼,0.7311,0.452,0.4063
医院,院门,多么,0.8901,0.8744,0.2132
排队,排,死,0.9373,0.1981,0.1719
天天向上,张卫健,讲话,0.8061,0.7499,0.528
心心,赢,手下,0.7844,0.6793,0.5936
黄色网,搜,网站,0.8525,0.6886,0.5414
减肥,两天,重感冒,0.8675,0.6827,0.6562
爽口,豆腐花,冻豆腐,0.8495,0.8045,0.6492
就诊,排队,二维码,0.9043,0.8406,0.0851
夜班,好,对,0.9115,0.2344,0.1965
黑心钱,面膜,帮助,0.766,0.6112,0.5419
极乐,感觉,生,0.7991,0.7698,0.4202
急诊,小时,个,0.9556,0.1352,0.0523
医院,报道,家常便饭,0.9096,0.1765,0.1124
茶人,顿悟,，,0.8242,0.5824,0.3609
拿下,一双,。,0.7761,0.7751,0.4209
今天天气,买,车老板,0.6721,0.6351,0.543
双相,治不好,不好,0.8244,0.7816,0.7076
医院,女生,刚去,0.8403,0.2452,0.159
红火,夜班,公馆,0.6187,0.5065,0.4482
痴情,上身,第二天,0.8461,0.7969,0.6996
设备,发出,检查,0.6912,0.4499,0.3655
无聊,真的,疼,0.8165,0.7815,0.4652
美貌,圣经,果然,0.8424,0.7583,0.7038
甜,众生,起来,0.7767,0.6814,0.6186
护士,疼,可爱,0.8571,0.6912,0.2142
谁能给,全家,烟,0.79,0.6985,0.6481
强身健体,强身,立,0.9769,0.9174,0.5531
陌生,天花板,的,0.8058,0.7944,0.4234
甜蜜,回复,评论,0.773,0.5833,0.4548
饮水,摒弃,平淡,0.7817,0.763,0.7279
烦恼,粉,做人,0.8162,0.7517,0.7101
壮大,水,掩埋,0.7662,0.6814,0.6624
医院,吃饭,好好,0.8183,0.1495,0.0499
上心,事情,急,0.7432,0.6053,0.492
支付宝,嘻嘻,急,0.8482,0.7034,0.4246
第一趟,二号线,二号,0.8624,0.7472,0.6359
培训班,月入,浑浑,0.8103,0.6019,0.5277
一切,猪笼,长期,0.7878,0.7106,0.6335
抽血,医生,看着,0.9366,0.8851,0.1149
进去,时间,看看,0.5459,0.4303,0.37
女孩子,不要,没有,0.8863,0.7125,0.6691
麻痹,祸害,残留物,0.8456,0.8162,0.5907
固有文化,微妙,朴素,0.8659,0.8229,0.781
等,一周,多个,0.6343,0.5672,0.4454
肺炎,疼,装模作样,0.8349,0.7221,0.4679
医院,健健康康,待遇,0.8908,0.5562,0.2071
护士,白粥,配菜,0.7908,0.3212,0.1458
一手遮天,成就,谁,0.9278,0.7605,0.6644
喂母乳,饮料,课堂,0.7763,0.3161,0.3042
本性,知道,纯属,0.8497,0.7225,0.6805
浮云,慢慢,前行,0.8344,0.8086,0.7075
上班,报道,一大早,0.8076,0.7406,0.5346
删掉,好险,下载,0.7541,0.6711,0.5902
内心深处,学会,对话,0.8666,0.7921,0.645
删了,粉,。。。。。,0.8114,0.7538,0.6435
胃,没事,又,0.6864,0.531,0.1028
默默地,加油,姜片,0.736,0.6915,0.4967
新装,很酷,装备,0.8427,0.8409,0.736
急诊,治疗,越来越,0.9096,0.8257,0.282
辅导班,辅导,女朋友,0.8871,0.8506,0.4939
急诊,打吊针,上呼吸道,0.9303,0.897,0.8536
形单影只,联系,去,0.8529,0.4282,0.3728
烧菜,小笼包,提,0.8777,0.1922,0.0811
厄运,姐妹,忠实,0.7981,0.746,0.7383
真不知道,手机,没电,0.8272,0.758,0.6901
柔软,唱出,一路,0.8547,0.7573,0.5409
住院,头痛,不好,0.8935,0.7711,0.2638
一扇,完整,自己,0.8046,0.7838,0.7814
昨晚,陪,到,0.7934,0.6492,0.4749
眼霜,果断,抽屉,0.6891,0.666,0.6262
服务员,功夫,豆浆,0.2876,0.2746,0.2723
现场,舞蹈,太古,0.7559,0.6854,0.628
本事,移民,上班,0.7594,0.6569,0.5954
失望,已经,疯,0.8404,0.7649,0.6969
赞,这个,回答,0.7597,0.7269,0.589
第一集,小屁孩,逻辑,0.8124,0.727,0.626
健康,后悔药,来得及,0.8113,0.666,0.3449
简单,幸福,眼泪,0.8334,0.8198,0.7546
好看,之类,剧,0.7331,0.5677,0.5191
感动,军,何,0.663,0.5591,0.4934
小肠,胶囊,有没有,0.6494,0.4878,0.4358
孝顺父母,那天,品性,0.864,0.684,0.6337
急诊室,看病,叔叔,0.9077,0.8862,0.1928
老师,说得对,严重,0.806,0.4338,0.3007
医院,窒息,个,0.9304,0.3143,0.0393
医院,效率,晚点,0.8918,0.2471,0.1671
看不懂,完全,。。。,0.841,0.7672,0.599
晚安,般的,精神,0.833,0.7991,0.6623
手绘,设计师,字体,0.775,0.7274,0.7205
医生,诊室,疼痛感,0.8791,0.8321,0.7249
今日,健身,行程,0.7255,0.6672,0.653
抽血,急诊,第一次,0.9216,0.9108,0.1489
补,醒,图,0.7149,0.6798,0.5893
今天,人家,铺位,0.7132,0.6817,0.5868
飘来,笑哈哈,听到,0.7727,0.7463,0.683
医生,打篮球,来,0.8995,0.3522,0.0529
病人,热病,偷拍,0.9138,0.7881,0.1665
院,放心,回家,0.7197,0.4884,0.1961
算了,午休,不到,0.7568,0.7329,0.721
表白,比凤姐,为什么,0.8454,0.8231,0.6918
签到,半,星星,0.9074,0.5689,0.5569
支付宝,急,在线,0.7485,0.5943,0.5806
坐好,咱,喵,0.7896,0.7367,0.5148
医生,心脏,不敢,0.8498,0.645,0.2647
圆领,柔软,眼光,0.8633,0.8534,0.8303
还好,两年,主子,0.8125,0.7638,0.7453
健康,专家,上海,0.6704,0.5559,0.2509
生病,背井离乡,最怕,0.8077,0.5149,0.2463
总算,今天,缓,0.7505,0.7363,0.6584
白羊座,二星,十二,0.93,0.6658,0.6477
头脑清醒,美不美,女同事,0.7674,0.7623,0.6803
骨科医生,急诊室,病例,0.9237,0.9206,0.8402
紧张,很紧,允,0.9072,0.8415,0.5739
急诊,验血,才能,0.9,0.8862,0.1854
病人,家属,学历,0.8177,0.5644,0.3493
睡觉,拜年,一早,0.7811,0.745,0.634
没事,笔试,银行,0.6619,0.6352,0.5919
力量,善良,其实,0.8344,0.8201,0.7419
不顺,迹象,衰神,0.8211,0.7762,0.7479
岁月,名字,上,0.7503,0.6996,0.5817
伴郎,喜欢,知道,0.8014,0.7234,0.7059
衣服,邮费,买家,0.7736,0.6343,0.633
专家门诊,专家,没什么,0.9364,0.6155,0.3594
夜班,下雪天,配,0.9257,0.3048,0.249
愤青,感觉,走上,0.8381,0.8222,0.3884
夜班,提神,表姐,0.8096,0.4412,0.2748
怎么,这里,？,0.7539,0.7305,0.6755
踏踏实实,办事,做人,0.804,0.6822,0.6698
环保,好惹,不理,0.7831,0.7591,0.6554
自由,向往,。,0.8898,0.8329,0.5325
健康,无论怎样,快点,0.7383,0.4909,0.225
点菜,这,水平,0.9197,0.0562,0.0513
狗狗,搞笑,看来,0.7834,0.7754,0.7745
没大没小,其实,白羊,0.8392,0.7491,0.7163
已经,大衣,走亲戚,0.7284,0.658,0.5789
小妖精,告诉,不可,0.8323,0.7142,0.6364
医院,健健康康,人来人往,0.9118,0.546,0.1847
茶馆,满大街,的,0.7574,0.2505,0.1394
排队,院,大写,0.8742,0.7354,0.2044
零食,买,没到,0.8276,0.6813,0.4189
客厅,花园,餐厅,0.6749,0.66,0.4371
医院,下班,想要,0.9062,0.1458,0.1457
巨款,私奔,哈哈哈,0.8143,0.7853,0.7772
酷,为什么,设置,0.7244,0.7196,0.5294
白血病,体内,母体,0.8787,0.7401,0.3241
医生,病因,叹服,0.8778,0.8024,0.2476
拖鞋,被窝,？？,0.8241,0.7807,0.7221
日常,逆流,一些,0.8642,0.7938,0.5252
护士,疼,左胳膊,0.7959,0.6863,0.4218
春晚,年初一,初二,0.9176,0.7338,0.5824
信心,最重,挫折,0.8314,0.7777,0.7695
相信,买,下图,0.7207,0.6451,0.6245
失落,一下子,没事找事,0.8382,0.818,0.7631
心疼,外婆,去,0.5064,0.2782,0.0951
早日康复,康复,舒服,0.9336,0.8647,0.3631
医保,瘫痪,救命,0.8719,0.7907,0.7421
姑娘,云淡风轻,一笔勾销,0.7959,0.7509,0.6039
家里,刚去,那么,0.6341,0.4822,0.4728
操场上,操场,晒太阳,0.9273,0.9006,0.3602
一个,生活,我们,0.7415,0.7235,0.7169
厉害,挖苦,腿,0.8342,0.7056,0.69
感受,回头,当时,0.7658,0.7634,0.5875
小男孩,很棒,鼓舞,0.8371,0.8345,0.8255
生活,感,需要,0.7857,0.6406,0.4885
流行语,怎么,接龙,0.8211,0.7368,0.4105
面人,地产,文章,0.7147,0.6899,0.5515
卖相,沧浪,我,0.7745,0.7296,0.7111
病房,八十八,老师,0.8964,0.2825,0.205
久病成医,血,抗生素,0.9184,0.8425,0.8169
啊啊啊,五集,深陷,0.7482,0.7292,0.7195
俩手,手臂,洞洞,0.8116,0.7904,0.7736
拍,同事,非要,0.7607,0.6998,0.5531
生病,不痛,能吃能喝,0.8953,0.7598,0.2511
繁忙,上午,的,0.886,0.7248,0.3539
坐公车,帅哥,是,0.8371,0.5613,0.4303
世事,喧闹,源于,0.7805,0.7084,0.6692
护士长,化疗,始终,0.9027,0.8557,0.1707
喜欢,就是,猪,0.8297,0.684,0.6415
加油,一天,最后,0.873,0.7859,0.7039
看病,自己,班,0.9205,0.2199,0.086
删了,粉,。。。。。,0.8073,0.7457,0.6486
回来,了了,有没有,0.8983,0.6947,0.4698
自尊,肚子,有时候,0.8643,0.8472,0.7014
己所不欲,兴趣,家长,0.7187,0.6801,0.5308
出血,医院,没什么,0.8882,0.8608,0.2598
到手,脏,茶,0.6794,0.6489,0.3982
住院,淘宝,运动,0.6762,0.4567,0.3631
拍片,片儿,怕,0.9111,0.7142,0.4365
生病,停药,越来越,0.7573,0.7445,0.5464
错车,乘,一大早,0.8427,0.7937,0.7208
门诊,体检,织体,0.9272,0.9238,0.1711
定期检查,医院,渡劫,0.908,0.9009,0.0944
整一个,下午,开,0.6246,0.5387,0.2984
高富帅,宣传,完毕,0.7166,0.7162,0.7023
店,五颜六色,到,0.8675,0.4,0.0708
精确,体系,企业,0.6956,0.668,0.605
住院日,住院,日常,0.9852,0.9754,0.0709
医院,大半夜,越来越,0.891,0.4211,0.2634
每人每天,精心,经营,0.8814,0.661,0.4752
店里,蚕丝被,贪便宜,0.8323,0.588,0.5678
坚定,荆棘,坦途,0.8309,0.7927,0.7314
时刻,几天,前,0.7134,0.6973,0.6475
预约,插队,一直,0.7542,0.6394,0.4659
生病,多云,季,0.9266,0.513,0.1952
还价,销售,公司,0.674,0.6691,0.6306
得不偿失,贫穷,咳嗽,0.84,0.7847,0.6786
隐隐作痛,心理作用,彪悍,0.8809,0.7408,0.6131
第二天,啊,水,0.81,0.7169,0.6608
医院,服,今天,0.9254,0.0898,0.0776
血气,大姨妈,清一色,0.8032,0.6775,0.3914
挂号,医生,真的,0.9125,0.898,0.184
医院,老,极差,0.9441,0.2046,0.1904
天气,上海,了,0.6978,0.6593,0.6447
生病,疼,喉咙,0.9219,0.7039,0.433
头破血流,血流,老爹,0.9152,0.8683,0.3026
没心没肺,孩子,非常,0.8123,0.7395,0.7131
狗血,恶心,真心,0.9298,0.4295,0.1634
住院,风湿科,母校,0.8983,0.823,0.2765
早日康复,医院,彰显,0.9093,0.9044,0.126
味道,真的,一般,0.8354,0.7684,0.5612
急诊室,医生,白衣天使,0.9415,0.8918,0.2262
这辈子,疼,对不起,0.7559,0.6652,0.6314
仙子,大话西游,演绎,0.8189,0.7472,0.7256
纵欲,放纵,随波逐流,0.8664,0.8545,0.8015
票,十分,看,0.6155,0.5861,0.5849
算不算,到底,英语,0.7612,0.7377,0.6974
上心,事情,急,0.7432,0.6053,0.492
体检,医院,身心健康,0.924,0.9027,0.4457
家属,可怕,的,0.7185,0.3367,0.125
奥特曼,起租,如要,0.7181,0.6796,0.5968
出类拔萃,认可,员工,0.7832,0.7098,0.625
体检,健康,休假,0.8898,0.6205,0.2876
报告,聪明,，,0.7732,0.5141,0.3989
门诊,医院,微笑,0.9327,0.9104,0.1833
血液科,病痛,少之又少,0.9036,0.8805,0.3112
白血病,体内,胎儿,0.9108,0.7441,0.5955
内科医生,头疼,白衣天使,0.9037,0.7447,0.2492
早睡,老年,提前,0.8027,0.7687,0.3289
护士,医院,真的,0.8822,0.8821,0.1703
护士,扎针,第四天,0.8486,0.7317,0.2316
体检,血压,职,0.9133,0.8693,0.1149
冥想,从无到有,答案,0.7664,0.717,0.5035
淋巴,医院,肌肉发达,0.8733,0.8437,0.4978
场外,歌词,名片,0.5106,0.4935,0.471
痛苦,长命百岁,等待,0.817,0.7753,0.3302
救赎,要么,忙,0.7247,0.6995,0.5774
看病,一上午,排,0.9237,0.3044,0.1551
下雨天,青蛙,池塘,0.8542,0.8164,0.676
动物园,园内,一反常态,0.6828,0.6407,0.4558
民医院,轮椅,瘦弱,0.9024,0.425,0.2707
好累,今天,啊,0.9479,0.8069,0.7049
晚安,般的,精神,0.833,0.7991,0.6623
手术,很顺,鼓掌,0.9435,0.2397,0.1483
排队,病,苟且,0.8549,0.7996,0.202
一上午,漫长,等,0.6638,0.6383,0.5679
医院,熬夜,惆怅,0.9133,0.3248,0.1659
诚实,不累,嘴上,0.7994,0.7884,0.7444
医院,害怕,直往,0.8915,0.2479,0.1259
医者,自信,人力,0.798,0.3764,0.1468
喜欢,什么,快点,0.7742,0.7432,0.369
中医,电疗,来试,0.9057,0.9048,0.1501
不掉,订购,做饭,0.6073,0.572,0.395
小时候,味道,小时,0.8808,0.7984,0.3653
医院,排到,处女座,0.8894,0.2612,0.218
病,难得,生,0.8199,0.2654,0.1959
渗出来,终其一生,幸福,0.8081,0.7995,0.7976
医院,药,最后,0.8926,0.5085,0.2195
血常规,补血,一点点,0.8997,0.8676,0.3307
不顺,迹象,衰神,0.813,0.7624,0.7584
真的,出国,英语,0.6802,0.661,0.6174
坦然,倒不如,一生,0.8766,0.8266,0.805
加油,弟弟,部队,0.7067,0.6263,0.5669
医院,发烧,难受,0.8763,0.8393,0.5272
上午,坐等,休息,0.4612,0.4414,0.3893
相信,谁,不能,0.8485,0.6812,0.5905
半月板,膝盖,半月,0.9184,0.8504,0.7005
医院,胃肠炎,发疯,0.8785,0.8594,0.3172
新一轮,魔咒,初雪,0.8464,0.841,0.8128
医院,排队,第三次,0.9326,0.8802,0.1688
小白鼠,差不多,。。。。。,0.7911,0.7557,0.6373
努力,追星,如今,0.8258,0.8258,0.7545
秘密,没人,找不着,0.7947,0.7463,0.6147
歌唱,云南,大道,0.6419,0.5229,0.5188
民医院,手术刀,医保,0.9434,0.9402,0.8571
炸鸡,吃,继续,0.8431,0.7672,0.6532
签到,半,微笑,0.8833,0.5131,0.512
眼霜,果断,抽屉,0.6891,0.666,0.6262
医生,疼痛,镇定自若,0.8485,0.7337,0.2401
打针,放心,默默,0.8401,0.5837,0.3866
来,呵呵,又,0.6414,0.5405,0.4687
医院,好气,到,0.928,0.2612,0.0391
尼玛,。。。。,0.8821,0.8336,,
窗口,本来,率真,0.6902,0.5683,0.5083
有研,易经,有缘千里,0.6738,0.6172,0.5287
总是,满怀,事,0.8334,0.8182,0.3763
有空,空位,这个,0.7137,0.6168,0.4696
自以为是,真的,爱情,0.8672,0.8259,0.7911
痴心妄想,哑巴吃黄,夫人,0.8936,0.8657,0.5775
醉人,草稿箱,一杯,0.7908,0.7407,0.6585
沪,双层,彩虹,0.7948,0.7537,0.6539
自作自受,自信,自己,0.9129,0.8811,0.818
博士,考上,师兄,0.8815,0.6401,0.6123
分享,能量,歌曲,0.73,0.6658,0.6429
医院,监护室,互相照顾,0.8882,0.8141,0.3221
减肥,手机,为什么,0.8536,0.7261,0.7244
大众,午睡,产能,0.7212,0.6539,0.587
探病,健康,挤眼,0.8898,0.5477,0.4039
病床,缓解,宿舍,0.7698,0.6238,0.3838
武媚娘,感觉,已经,0.8925,0.8133,0.7073
受不了,哈哈哈哈,心理,0.8249,0.8058,0.5897
南方人,嗷嗷,嗷嗷叫,0.8535,0.8154,0.8005
男人,双鱼座,婚姻,0.8136,0.7951,0.7779
彻底,一句,个人,0.8086,0.6238,0.5154
意气用事,七情,对人对事,0.8803,0.7802,0.756
本事,碰到,总会,0.7382,0.6202,0.5657
自己,永远,靠山,0.7918,0.7215,0.4793
体检,医院,就是,0.9225,0.8993,0.1151
看到,宫,个人,0.6777,0.5798,0.5467
头痛,生病,独居,0.8713,0.8658,0.3116
结了婚,该剧,部队,0.7321,0.6364,0.5735
照片,猫,看着,0.7986,0.77,0.6675
医院,两头跑,啊,0.9335,0.1965,0.126
侧滑,公司,行车,0.706,0.6019,0.4495
洗澡,这么,不能,0.8267,0.7147,0.5544
树新风,讲文明,博,0.8529,0.6937,0.6001
医院,病,第二天,0.8977,0.8135,0.2635
小姐姐,发着,烧,0.6672,0.6401,0.5045
急诊,医院,真是,0.9579,0.9404,0.1878
两杯,咖啡,已,0.7045,0.6966,0.3766
随风,不好,一切,0.8785,0.8549,0.8351
在家,还好,啊,0.8682,0.7104,0.6319
较瘦,哪里,发现,0.8178,0.6882,0.636
院,胃口,在,0.7035,0.2112,0.0261
烧烤炉,烧烤,小学同学,0.8315,0.8084,0.2724
院,电梯,出门,0.729,0.3079,0.1889
真的,发几张,购物,0.815,0.6925,0.6097
病,宝贝,这场,0.7956,0.3307,0.1747
出息,不在,回来,0.7898,0.6557,0.5184
粉丝,造谣,不够,0.7924,0.7778,0.6706
是不是,准,点,0.8188,0.6846,0.5682
奶奶,好,早点,0.6514,0.5837,0.3638
厉害,两万多,今天,0.836,0.7966,0.7456
一无所有,朱元璋,赌,0.8414,0.6455,0.6405
主持,什么,其他,0.7961,0.4735,0.4601
一脸,老妈,早上,0.7519,0.7477,0.6816
血,前面,面有,0.8936,0.1381,0.048
生病,胸无大志,在,0.8589,0.49,0.0848
霍思燕,喜欢,洗手,0.8078,0.7843,0.7027
学术,遗传学,火烧眉毛,0.8477,0.6767,0.2632
餐桌,餐巾,兔子,0.6363,0.625,0.3925
痛,喉咙,今天,0.7795,0.7515,0.5977
神经病,关节,功能测试,0.9137,0.664,0.337
超级,人,都,0.5075,0.4246,0.4096
排队,拉面,领过来,0.486,0.3645,0.1575
开心,吼吼,好,0.8927,0.8926,0.8135
静坐,常,过,0.6869,0.5304,0.4947
技术,语重心长,领导,0.7073,0.6626,0.5952
医院,复查,最好,0.8852,0.8551,0.1995
疯子,纹身,有多深,0.8285,0.8283,0.8239
沙漠之狐,法西斯,服毒自杀,0.8216,0.6174,0.6073
沈默,众生,痛苦,0.7653,0.628,0.5896
炎症,超标,几十倍,0.8297,0.5575,0.5061
一夜,这个,节奏,0.7439,0.6652,0.6528
飞,回去,我,0.8537,0.8345,0.5672
爱情,买不到,痛苦,0.8025,0.6419,0.5514
生病,病人,呵护,0.9312,0.878,0.2899
学习,生病,第五天,0.7705,0.514,0.2108
洗头,发廊,开开心心,0.8074,0.7822,0.731
飞过去,有缘,惊喜,0.796,0.7872,0.7073
签到,星星,半,0.8773,0.6215,0.5854
心累,好心,星星,0.8857,0.8013,0.7936
绝妙,主意,办不成,0.8076,0.5658,0.4282
凶猛,拜拜,了,0.8093,0.5962,0.5767
医院,院里,心疼,0.9004,0.8741,0.5185
睡觉,秋天,空调,0.7983,0.7697,0.7036
手术台上,晕倒,遮羞布,0.9552,0.699,0.2234
医院,不错,市,0.9182,0.1691,0.0497
再见,就要,差点,0.8229,0.6919,0.6916
生病,扁桃体,自信,0.7557,0.7408,0.4906
血拼,自制力,慎重,0.518,0.4734,0.4692
健康,疾苦,频发,0.7264,0.634,0.4411
医院,真是,市,0.9191,0.2275,0.0549
花甲,什么,爱,0.7758,0.6712,0.5679
打针,放心,默默,0.8401,0.5837,0.3866
方便,酒店,饮品,0.5398,0.3736,0.3017
打扫,好喝,大半夜,0.6741,0.6471,0.6449
经验教训,教训,逆,0.8818,0.8747,0.3356
断魂,憔悴,欲,0.8604,0.8324,0.6114
注意安全,开车,年关,0.7756,0.6618,0.5976
入院,拍片,直接,0.8799,0.3083,0.1357
核磁共振,主治,止痛药,0.8833,0.8559,0.6532
等待,。。。,午饭,0.7773,0.5491,0.5178
伤病,苦练,蓝天,0.8079,0.7299,0.5713
健康,孝顺,小房子,0.7887,0.7323,0.6851
阑尾炎,确诊,健健康康,0.9145,0.8461,0.6238
充满,才能,别人,0.8075,0.7942,0.774
挂号,医院,愿不愿意,0.8904,0.8535,0.2543
确诊,心里有底,终于,0.8921,0.3136,0.1561
错车,乘,一大早,0.8427,0.7937,0.7208
身体健康,健康,没事,0.8419,0.8119,0.7158
打篮球,女孩,是因为,0.8733,0.8102,0.7052
月亮,消灭,代表,0.8722,0.7695,0.6129
期末考,强制,针,0.7303,0.6009,0.4055
极光,中奖,再也,0.8187,0.7488,0.7283
真是,作业,血,0.555,0.4455,0.2471
顶天立地,善良,真诚,0.8961,0.8441,0.8092
医院,预约,肚子,0.8994,0.4867,0.2982
心电,心电监护,上班,0.7408,0.7368,0.449
住院,因病,伤心,0.9565,0.9294,0.2298
完美,开局,你好,0.8398,0.7967,0.644
医生,呼吸机,好开心,0.8716,0.7113,0.2802
追女生,租房,借,0.7453,0.5127,0.4257
开心,孩子,宠,0.8427,0.8128,0.7275
院,体重,再见,0.7436,0.2467,0.156
分不清楚,清楚,小时候,0.9118,0.8177,0.8119
第一集,小屁孩,逻辑,0.8124,0.727,0.626
可怜,过夜,这里,0.6795,0.6329,0.61
别气,身体,奥特曼,0.7928,0.7887,0.7497
天使,真,夏娃,0.8686,0.849,0.842
医院,喂奶,卑鄙无耻,0.7132,0.5716,0.4024
体检中心,低血糖,清早,0.9507,0.8745,0.2544
网上银行,支付宝,谁,0.8279,0.8268,0.544
挂,我,个,0.2256,0.1388,0.0506
应聘,学历,性格外向,0.7507,0.7133,0.6645
地方,这个,喜欢,0.7692,0.6386,0.5811
医院,老人,直接,0.9218,0.534,0.1516
电影院,年轻,去,0.7773,0.3935,0.2245
生病,痛苦,吧,0.9617,0.7277,0.0987
上衣,优雅,点评,0.8729,0.74,0.414
医院,可不是,，,0.9244,0.2178,0.0259
饼铛,香葱,煎,0.6891,0.6478,0.6438
皮肤科,隔三差五,回家,0.8899,0.2371,0.2198
乖宝宝,什么样,你,0.8953,0.8589,0.6619
血,之后,儿,0.8902,0.1495,0.1165
作业,怕生,生病,0.9077,0.3608,0.2324
看病难,看病,哈,0.9777,0.9507,0.1475
堕落,为什么,》：,0.8274,0.7627,0.6686
智障,啊,不是,0.8529,0.6822,0.6106
新手机,其实,价格,0.787,0.6843,0.6153
郁闷,最近,我,0.8606,0.7212,0.6846
急诊,教训,生命,0.9025,0.2846,0.2564
幻想,真的,自己,0.8139,0.8042,0.7784
初雪,第一,第一场,0.915,0.7321,0.6529
外卖,吃到,虫子,0.8386,0.5743,0.5699
不经意,意外,总是,0.7785,0.7743,0.7706
悲伤,焼,食,0.7534,0.4922,0.4028
签到,话筒,星星,0.8582,0.794,0.4823
已晚,恰恰,发现,0.7963,0.7189,0.6052
向往,城市,一个,0.7071,0.6651,0.5769
大姨妈,满脸,痘,0.8081,0.7517,0.7193
难过,妈妈,纸巾,0.8144,0.7525,0.7395
心神不宁,抑郁,睡不着,0.8641,0.8079,0.7661
术后,积水,第二次,0.8754,0.5999,0.2063
医院,十天,种,0.8968,0.178,0.0662
医院,封死,堵车,0.8495,0.2469,0.2113
啊啊啊,逆,结束,0.8048,0.6511,0.5255
睡觉,自己,腿,0.7934,0.7361,0.7097
啊啊啊,五集,深陷,0.7482,0.7292,0.7195
只是,伟大,配角,0.7592,0.7516,0.5867
羡慕,不如,同情,0.836,0.7923,0.6519
做手术,轻微,左脚,0.9053,0.6857,0.3397
合伙人,合伙,寻找,0.8649,0.8426,0.6277
没洗,。。。,终于,0.8671,0.5643,0.4423
桃花源,桃花,暗恋,0.9367,0.8919,0.8777
住院,竟然,再次,0.9563,0.1939,0.1383
院,第一次,拍,0.7277,0.2117,0.0804
全新,好时光,自己,0.8119,0.7838,0.7759
白衬衣,好吃,这个,0.7769,0.7554,0.7298
看病,病成,成就,0.9477,0.8593,0.1515
出门,路灯,黑,0.756,0.7072,0.5417
百分百,男子汉,人选,0.8781,0.8762,0.5512
食堂,荠菜,这么,0.5934,0.4501,0.2395
很棒,生气,妈妈,0.785,0.7849,0.7438
拔牙,医院,从来没,0.8665,0.7472,0.312
衣服,没穿,很久,0.8601,0.8268,0.5456
急诊,皮肤科,医院,0.9427,0.9219,0.9189
好吃,居然,这里,0.768,0.6883,0.6139
期待,一个,个人,0.7455,0.7161,0.6303
唱出来,造诣,演技,0.8366,0.7633,0.7346
滴滴,去,强烈推荐,0.6553,0.6448,0.5399
骨科医生,看病,医生,0.9353,0.9278,0.9087
等,号,月,0.7259,0.6546,0.6054
团队精神,生产力,第一,0.9336,0.7979,0.7363
班车,一路,一秒,0.8682,0.7529,0.4174
饺子,一碗,坐下,0.7077,0.6848,0.43
今天,超级,累,0.7974,0.767,0.7566
拿到,官方网,速回,0.7649,0.6199,0.4377
签到,半,星星,0.909,0.5673,0.5606
急诊,晕厥,妈妈,0.929,0.8135,0.2519
打吊瓶,吊瓶,个人,0.9436,0.7302,0.2532
腰酸背痛,综合症,干活,0.8259,0.7897,0.3745
三角墙,烟囱,那么,0.8583,0.6935,0.5609
男人,从未,身边,0.8537,0.7887,0.743
啊啊啊,五集,深陷,0.7482,0.7292,0.7195
车,那种,又,0.7236,0.5155,0.4504
温水,奶粉,什么,0.7865,0.7385,0.6725
寂寞,考问,闭目,0.7975,0.5263,0.5223
汉子,娱乐圈,四大,0.8686,0.7933,0.6531
住院,出院,二十几年,0.9639,0.9503,0.2321
轻松,天全,睡觉,0.8517,0.8393,0.8357
学历,没什么,重点,0.7664,0.6786,0.5054
数据,财务,常识,0.7093,0.6662,0.5826
下雪,遗憾,没下,0.8167,0.7748,0.6685
医院,封死,堵车,0.8495,0.2469,0.2113
教室,拥有,我,0.9355,0.296,0.2926
凉快,噼里啪啦,声音,0.8592,0.8468,0.777
凑钱,失望,努力,0.7697,0.7513,0.6824
晚上,一晚,吃,0.7097,0.6735,0.6112
热气,追,上,0.8349,0.7894,0.6908
可爱,真实,的,0.8912,0.8813,0.4308
穿衣服,默默,关心,0.8183,0.7903,0.6657
医院,常态,跑,0.9389,0.1997,0.0403
失眠,朋友圈,三年,0.785,0.77,0.7313
自摸,何时,方便,0.8144,0.6948,0.4294
汉服,拍,游园,0.7252,0.4622,0.3847
小提琴,倾诉,房间,0.7388,0.6582,0.5277
病,停不下来,根本,0.7662,0.4063,0.4046
帅哥,真的,究竟,0.8708,0.8406,0.7188
医院,过敏,周六,0.9045,0.5066,0.144
体检,排队,老太太,0.9309,0.859,0.3623
坚持,七星,人家,0.7885,0.729,0.5821
签到,星星,半,0.8937,0.5687,0.5476
夏日,发光,你们,0.8616,0.8135,0.5627
林肯,有句名言,孔子,0.8295,0.7482,0.6359
感觉,修行,痛苦,0.7635,0.7398,0.677
看病,好好,利用,0.9033,0.2357,0.0719
生产力,真理,人间,0.7847,0.7446,0.7142
医生,过敏,口罩,0.8013,0.6117,0.3891
喝酒,这个,不敢,0.7972,0.4925,0.4708
健康,奶奶,借,0.7121,0.5494,0.1728
眼影,惊喜,好听,0.7821,0.7429,0.7389
降温,难熬,已经,0.8443,0.6816,0.6785
宠爱,一瞬间,。。,0.8541,0.8497,0.536
