Keyword1,Keyword2,Keyword3,Weight1,Weight2,Weight3
小班,演,月,0.8296,0.6326,0.6066
虹桥,排队,身份证,0.826,0.4012,0.3864
上海,开始,不卑不亢,0.7426,0.6741,0.5893
内伤,照顾,从此以后,0.7218,0.608,0.5122
红茶,果脯,顺便,0.812,0.7402,0.4084
挑战,解锁,已,0.8199,0.7436,0.601
病倒,身体,懂得,0.8668,0.4729,0.3523
摘葡萄,你们,给,0.8036,0.6681,0.6238
回来,不会,了,0.8923,0.5949,0.4852
动车,紧张,小,0.9255,0.4468,0.3357
终于,坐,兑换,0.8124,0.7864,0.5035
三点,半,到,0.8233,0.5951,0.5838
小哥,买,下次,0.8468,0.5965,0.3911
志愿者,轮到,世博会,0.7599,0.6117,0.393
心碎,街上,撕心裂肺,0.8365,0.6824,0.6495
黄山,登山,真正,0.7245,0.6143,0.4836
带笑,千百遍,今天,0.8375,0.8078,0.7903
折扣店,回家,牙,0.8788,0.1882,0.1628
开工,努力,工大,0.705,0.6528,0.3573
电瓶车,拍,表示,0.8335,0.5711,0.5608
工作,上市,性情中人,0.7124,0.67,0.5461
列车,一停,就是,0.9142,0.7597,0.3926
苏州,小书,书场,0.4722,0.4206,0.3362
赶不上,回,，。。。,0.9176,0.6911,0.3535
行李箱,全都,背包,0.7663,0.7245,0.6992
坐车,家,馋嘴,0.8721,0.5951,0.5076
抵达,一望无际,海虹,0.8607,0.7138,0.3742
安检,钢笔,先生,0.7263,0.515,0.5055
来,无,忙,0.7259,0.6807,0.6562
回家,啦,，,0.956,0.408,0.2951
找对象,忧国忧民,风格,0.8692,0.7848,0.7367
出行,国庆,广发,0.8611,0.6894,0.4936
火车站,饭店,吃饭,0.7701,0.3902,0.2684
重播,济南,新鲜,0.6938,0.6764,0.5536
进站,工作人员,身份证,0.6299,0.6058,0.5805
保佑,健康长寿,有点儿,0.81,0.7653,0.705
送,奶奶,我,0.7257,0.6591,0.4807
下雨天,怎么办,好想你,0.8876,0.8566,0.853
七十岁,中所,飞,0.8923,0.5634,0.4803
健康,爸爸妈妈,快乐,0.832,0.815,0.753
安检,虹桥,真的,0.8514,0.6971,0.3537
高铁,赶上,上车,0.9104,0.9029,0.8939
不得闲,奔波,不得,0.8316,0.7244,0.5613
火车,回家,一瘸一拐,0.9141,0.8991,0.5739
票,急忙,冒失鬼,0.8188,0.7726,0.3203
满足,一本,唔,0.7628,0.7469,0.7439
第一步,德国,国大,0.7277,0.6844,0.4742
缠身,真是,恶鬼,0.8069,0.7648,0.7502
出差,第一次,，,0.9631,0.642,0.2738
改革,争气,人民,0.7466,0.721,0.5358
出差,差路,路上,0.9269,0.8309,0.7827
不会,今天,迷失,0.8653,0.8542,0.8216
会来,近期内,了,0.7743,0.6392,0.5185
高铁,虹桥,第二次,0.9168,0.8725,0.6414
面子,旁边,情况,0.6442,0.4251,0.4033
快乐,生日快乐,祖国,0.8391,0.8338,0.8058
复兴号,恭喜,总,0.7942,0.6594,0.5708
人民广场,广场,地铁站,0.8778,0.8715,0.404
火车,错过,反复,0.9069,0.754,0.3763
一个心眼,什么,最后,0.8325,0.7284,0.6595
学习,努力,想要,0.9089,0.4394,0.3388
出差,无锡,不停,0.9208,0.7129,0.6806
复兴号,坐上,哈哈,0.9072,0.8602,0.4028
精神,打着,强,0.8386,0.663,0.6557
回家,睡着,一晚,0.8992,0.6357,0.5479
温柔,知道,第一次,0.8723,0.7579,0.6656
春运,不会,这么,0.9006,0.5109,0.4081
天涯,再一,爱,0.8267,0.7533,0.7069
虹桥,终于,生死时速,0.8904,0.8617,0.7056
感觉,假期,开始,0.7387,0.6979,0.6333
行李箱,记得,大学,0.7896,0.5787,0.5328
车站,着,年轻人,0.7196,0.5236,0.418
身体健康,外公,己,0.8385,0.5437,0.2567
挤,努力,要,0.7695,0.5391,0.5296
出发,来到,苏州,0.9332,0.7994,0.7404
末班,停站,感觉,0.9009,0.8114,0.3434
秋裤,想,困,0.9417,0.6048,0.3314
家,美好,周五,0.677,0.4303,0.3756
出差,说走就走,。。。,0.9226,0.8944,0.2536
我爱你,情绪,影响,0.8936,0.7718,0.4665
打卡,未来,你好,0.9044,0.57,0.4158
一等,坐,哈哈哈,0.9048,0.8296,0.3499
秋高气爽,夏日,高气,0.8779,0.8664,0.8378
辨识,设计,分类,0.7017,0.5735,0.4983
我心,晚安,没什么,0.8554,0.8537,0.8295
窗口,改签,麻木,0.773,0.6955,0.4234
琴,现在,练,0.6481,0.6095,0.593
灵性,博客,投入,0.7409,0.7209,0.5885
出发,开心,太,0.9303,0.4265,0.3148
一票,救命,屏蔽,0.7514,0.5862,0.5242
一年,首页,年度,0.6977,0.641,0.4902
厉害,哇塞,了,0.7397,0.7362,0.5283
两天,忙,学,0.6963,0.6742,0.3678
回到,熟悉,的,0.8552,0.4394,0.3009
复兴号,坐,第一次,0.8972,0.8731,0.6013
帝都,文化底蕴,这些,0.708,0.6956,0.5507
馋嘴,嘴馋,常来,0.8135,0.7721,0.6842
开心,评价,笔记,0.6149,0.541,0.4441
火车站,嘿嘿,老师,0.8601,0.3269,0.2907
来回,一路,回味无穷,0.8551,0.822,0.7325
美食家,居家,再好,0.7539,0.5398,0.3523
返程,虹桥,肚子饿,0.9077,0.8189,0.5416
回去,终于,要,0.9316,0.8395,0.4185
厌倦,累,惹,0.8642,0.7757,0.6577
只为,初见,酒,0.7707,0.659,0.4171
”？,票证,证人,0.7308,0.6596,0.5171
失业,不为,半点,0.8299,0.7594,0.6561
一周,双赛,赛制,0.8249,0.673,0.6456
晚安,没什么,可爱,0.8618,0.8246,0.7932
上班,滚回去,衰,0.9189,0.4795,0.313
检票,再来,硬生生,0.878,0.8471,0.4506
乱糟糟,乱糟,今天,0.9368,0.8929,0.8269
春运,春,哈哈哈哈,0.9429,0.5848,0.461
好好,难得,告别,0.808,0.7499,0.5597
高铁,始发站,第一次,0.8959,0.879,0.5999
我,一句,操,0.7389,0.6566,0.5905
工欲善其事,工欲善其,？,0.9627,0.9405,0.7367
虹桥,快,小姐姐,0.8744,0.7979,0.3566
太阳,假期,结束,0.8374,0.6003,0.4833
第一次,停,复杂,0.8024,0.7047,0.6326
觉得,作家,先生,0.7455,0.7179,0.4579
杭州,会师,顺利,0.9007,0.7237,0.5774
进京,严格,果然,0.8477,0.4884,0.4174
牛仔衣,有味,晒晒,0.9068,0.7686,0.7514
一等,坐,贫穷,0.8555,0.8351,0.3118
回去,没想到,本科,0.8016,0.5465,0.4189
旅行,上海,馋嘴,0.8116,0.6752,0.6706
内容,修正,分内,0.6713,0.5662,0.4726
从众,人人,从,0.8649,0.7972,0.6192
洛杉矶,四点,吗,0.8538,0.6937,0.6114
总是,要,出来,0.7281,0.5888,0.5555
没想到,没来,坐车,0.7176,0.6284,0.4116
糟糕,这周,不能,0.8569,0.8082,0.5972
喜欢,买,后援会,0.7178,0.6034,0.5923
回家,中医,强大,0.812,0.4854,0.3117
人民广场,高铁,炸鸡,0.7958,0.4232,0.118
不好玩,骨子里,衣食无忧,0.8408,0.8171,0.7469
有没有,关上门,躺下来,0.8094,0.7969,0.7456
回家,吃,午饭,0.931,0.391,0.3146
血色,邪恶,开场,0.7552,0.5054,0.3963
火车,排长龙,难以置信,0.8929,0.7949,0.3789
回家,出门,运气,0.8898,0.875,0.4548
来体,这个,卖,0.6649,0.6633,0.5009
毕业,结束,旅行,0.8012,0.5701,0.559
春运,回家,感受一下,0.9484,0.9322,0.672
回家,改签,老天,0.8952,0.7289,0.2746
异地,五天,倒计时,0.8939,0.7656,0.6844
半个,榴莲,个人,0.7883,0.7813,0.5605
杭州,好久不见,虹桥,0.8566,0.8446,0.8381
高铁,挤完,上海,0.9423,0.8285,0.8112
青旅,与众不同,大学,0.5803,0.4663,0.4126
校园,优惠,咖啡,0.6362,0.3361,0.2059
去,终于,哈哈哈哈,0.7662,0.7579,0.5059
玩具,新奇,买,0.7186,0.715,0.6343
上班,續,來,0.8997,0.5369,0.5263
火车,离开,再也,0.9142,0.8469,0.6873
等待,终于,五味杂陈,0.8037,0.7817,0.5511
累,力气,图,0.8009,0.6757,0.5416
迎风,而立,当初,0.8107,0.8033,0.6955
劳资,假期,终于,0.7614,0.7454,0.6254
为什么,肯德基,虹桥,0.7069,0.6155,0.5825
路上,地铁,空位,0.8163,0.7461,0.6368
酒店,出差,一个,0.9132,0.1557,0.016
回程,杭州,。。。,0.9398,0.8318,0.2473
美味,汤汁,途中,0.7635,0.7385,0.2443
乐园,迪士尼,梦想,0.8374,0.6662,0.3678
学校,以次,，,0.8976,0.1795,0.1679
共同爱好,京剧,河南,0.8281,0.6403,0.5476
回家,路上,太不容易,0.9117,0.755,0.5008
复兴号,复兴,简约,0.9381,0.4608,0.3576
來,啦,胖子,0.7544,0.6123,0.5595
行色匆匆,车站,弱势群体,0.8597,0.7584,0.2235
朋友,上海,联系,0.7092,0.664,0.6155
以后,收获,返回,0.7468,0.7313,0.5772
泉水,烧水,茶,0.7414,0.7217,0.5212
真,一直,停止,0.8049,0.7843,0.5536
回家,路,一年一度,0.9392,0.6315,0.4307
溜,白眼,了,0.732,0.6793,0.6638
寄,晕,有点,0.6425,0.6066,0.5478
逛,吃,七天,0.6428,0.533,0.4391
绝不会,第二次,第二,0.8786,0.7299,0.6876
坐到,虹桥,令人,0.863,0.8433,0.3444
回家,满怀,欣喜,0.9355,0.4169,0.4066
学历,哈哈哈哈,旅程,0.73,0.4763,0.3218
开心,全部,。。。,0.8155,0.7441,0.6948
车票,难为,善变,0.804,0.6541,0.4
虹桥,五路,噩梦,0.8605,0.7856,0.3637
酸菜鱼,两碗,满脑子,0.8449,0.5134,0.1684
出差,终于,衣服,0.8877,0.7799,0.4103
基佬,哈哈哈哈,第二天,0.8161,0.8064,0.7679
辛苦,杨浦,手握,0.7049,0.6438,0.3832
吃饭,面膜,回家,0.7797,0.2792,0.0813
回家,养伤,家养,0.8462,0.6817,0.5295
一趟,正好,面壁思过,0.9188,0.5859,0.407
生病,说到做到,去,0.8828,0.3785,0.1458
回头,哈,决定,0.8657,0.694,0.5223
星巴克,微笑,最快,0.8248,0.4957,0.4765
高铁,机场,一个,0.8574,0.8095,0.3885
再见,回家,什么,0.9225,0.9181,0.3017
聚散,总是,。,0.8845,0.8545,0.5098
新机,男生,司,0.7575,0.6332,0.3752
相聚,北京,京城,0.8573,0.7458,0.7297
花轿,地铁,不过如此,0.7914,0.7619,0.5337
外观,真棒,到,0.7832,0.7552,0.2049
检票,小东西,楼下,0.6327,0.4239,0.3844
出发,再次,宝贝,0.9264,0.866,0.3117
几多,公司,上海,0.6611,0.6309,0.5397
回家,开始,全身心,0.8318,0.6175,0.4737
合影,妞,留念,0.8397,0.7629,0.5973
安检,区法院,拍照,0.731,0.684,0.4476
进站,地铁,一个,0.8233,0.8033,0.4309
旅途,迷茫,的,0.9605,0.463,0.3217
失眠,晚饭,奶茶,0.6222,0.522,0.3526
春运,国特,社会主义,0.8079,0.7517,0.5095
累,失望,可,0.7831,0.7329,0.5943
高铁,无锡,一个半,0.8762,0.689,0.5
火车,擦身而过,认识一下,0.8822,0.7883,0.5313
一夜,游戏,急,0.7426,0.5885,0.4754
抱怨,使命,专业,0.7366,0.6897,0.3418
尴尬,很,密,0.837,0.7575,0.6743
绝不,这次,错,0.8417,0.6928,0.5846
休息,十多个,小时,0.7112,0.6465,0.5753
回家,终于,小宝贝,0.9071,0.79,0.3059
一本,鸡汤,买,0.7161,0.6906,0.6154
假期,短暂,的,0.8766,0.7313,0.4334
打不着,诗意,远方,0.8289,0.7873,0.732
一起,留点,去,0.7355,0.6248,0.4722
火车,五月天,馆,0.8089,0.255,0.2374
烦恼,狭小,则,0.7769,0.6914,0.4079
回来,鼓鼓,装备,0.8684,0.6892,0.4551
出差,极好,拉面,0.8283,0.543,0.4223
真的,淋雨,。。。，,0.855,0.7644,0.6952
路上,睡着,属猪,0.8174,0.801,0.5701
马不停蹄,不停,焦虑,0.8721,0.7969,0.7212
国学,是因为,甜品,0.6364,0.6113,0.5677
赶车,有惊无险,焦急,0.9104,0.7594,0.7464
动车组,通报,故障,0.9092,0.396,0.3809
放毒,深夜,尿,0.6679,0.6495,0.5945
上海,到,我们,0.8569,0.7954,0.5396
高铁,赶不上,怎么,0.913,0.8983,0.5902
虹桥,路,运气,0.9072,0.7286,0.3661
喝过,万圣节,抢红包,0.7459,0.6971,0.6649
感觉,重要,书,0.691,0.6433,0.5911
吃饭,真好,在,0.8934,0.1827,0.0677
大早,起,个,0.8109,0.7131,0.25
睁不开,。。。。,困,0.6998,0.5291,0.3497
火车,火车站,车站,0.9605,0.9521,0.8609
来,了,开心,0.7483,0.4961,0.4555
胃,矫情,作死,0.6397,0.6115,0.5867
店,书,打卡,0.8799,0.2764,0.2616
火车,真是,停车场,0.83,0.467,0.4189
赶车,还要,上吐下泻,0.926,0.6278,0.4788
回家吧,回到,美好,0.9638,0.8699,0.3929
终究,路途,完成,0.7671,0.7575,0.5567
复兴号,乘到,愉快,0.9176,0.8927,0.5647
回家,怎么,暑假,0.8369,0.5512,0.4767
来不及,地铁,逛街,0.825,0.7353,0.4563
回家,路上,美的,0.8941,0.8457,0.4497
某人,航,導,0.731,0.5592,0.5191
抱住,党性修养,地铁,0.7204,0.563,0.5269
自己,哭,蠢,0.8225,0.8162,0.8122
客商,食品,现场,0.6909,0.6629,0.6522
你好,四月,，,0.739,0.7291,0.4864
教室,当年,翻阅,0.8672,0.4139,0.1436
出去,一圈,溜,0.8898,0.6516,0.629
漫长,疲惫,人流,0.7418,0.7153,0.5198
没赶,第一次,腿,0.8952,0.6034,0.3354
睡觉,安眠药,一杯,0.7688,0.7197,0.6804
没来,三个,月,0.573,0.4584,0.3904
大山,回,山农,0.7219,0.6504,0.5601
真的,朋友,不知,0.8624,0.7552,0.6435
虹桥,没来,虽然,0.8596,0.6302,0.2392
火车,重新,而且,0.8935,0.594,0.3187
忧愁,理想化,爱情,0.8266,0.8234,0.8106
顔,心,疲,0.7664,0.7399,0.6081
杭州,来,维罗纳,0.874,0.7223,0.3958
自我,疆界,对外部,0.7792,0.5996,0.5652
高铁,差点,以至于,0.881,0.6816,0.4082
一站,路,，，，,0.901,0.6758,0.5449
趟,家,多么,0.8245,0.58,0.3919
麻痹,手机,新浪,0.734,0.6892,0.5656
总攻,复兴号,号,0.8224,0.7316,0.6086
赶路,继续,晚饭,0.7913,0.7635,0.4512
学习,老师,超越自我,0.8813,0.8335,0.4147
回家,一天,前一天,0.955,0.4009,0.393
次列车,马上,健康,0.9103,0.5866,0.2426
美味,浓浓,可挡,0.8224,0.8163,0.7622
来晚,吃不完,地铁,0.7606,0.666,0.66
头条,诡异,收盘,0.7224,0.6421,0.6127
接,熙熙攘攘,喜欢,0.7797,0.7566,0.4059
检票口,从,最后,0.8959,0.6029,0.3955
赶趟,早,这么,0.9263,0.38,0.2715
上海,买,第一件,0.6826,0.5437,0.4975
始料不及,运气,欢喜,0.8113,0.7413,0.7083
接,来,大叔,0.7832,0.6839,0.5776
火车站,好去处,我心,0.7561,0.6642,0.4442
出差,陪,你,0.9352,0.6009,0.398
旅行,到此为止,随,0.8561,0.6211,0.5855
春运,开心,现场,0.8499,0.4488,0.4462
赶不上,一次,嗯,0.9395,0.6844,0.35
追星,见谅,标杆,0.8453,0.6765,0.6606
火车站,不及,男孩子,0.8103,0.6468,0.4098
下雪,上海,了,0.8402,0.6275,0.6136
返程,仓促,一天,0.9194,0.8746,0.4164
凑热闹,这个,微,0.7332,0.7102,0.6533
报告,培训,赶回,0.7207,0.6624,0.3663
始发,等,够,0.8668,0.7279,0.416
大哭,米奇,点,0.7919,0.6723,0.5558
阴阳师,技能,想要,0.8945,0.7735,0.7076
上海,再也,，,0.8116,0.7519,0.3292
下午茶,拜拜,这,0.6203,0.4689,0.3993
五年,来,我,0.7383,0.6507,0.6155
台风,这天,说好,0.8017,0.7822,0.6996
泡茶,爸爸妈妈,以,0.8039,0.3783,0.1932
回来,难过,又,0.9047,0.5014,0.4748
社会学,学习机,建筑师,0.8396,0.759,0.4164
出发,为期,挤眼,0.9264,0.6773,0.6546
一路,租,广告,0.695,0.6943,0.475
生命危险,危险,着,0.9157,0.5377,0.2969
足迹,绍兴,头条,0.7686,0.6699,0.6585
出门,市内,天一,0.8565,0.6869,0.497
单向,永远,家人,0.7725,0.7294,0.6648
疤,脸上,五味杂陈,0.6065,0.6058,0.5176
说走就走,挖,鼻,0.8661,0.6248,0.3823
出发,准备,鼻涕,0.8585,0.3489,0.277
高铁,去,开心,0.8903,0.8243,0.3937
车上,谢谢,电脑包,0.8658,0.6913,0.388
快乐,手机,他们,0.7979,0.7686,0.7034
进站,安检,五分钟,0.8657,0.7183,0.604
复兴号,帝都,从,0.9159,0.8619,0.6954
告别,前往,发几张,0.8951,0.8378,0.4344
到,憧憬,了,0.7655,0.5754,0.5702
早餐,妈妈,好久,0.775,0.7693,0.7067
遇见,不负,亏欠,0.8607,0.7565,0.7251
再见,上海,泾,0.9357,0.808,0.6437
春运,火车,火车站,0.9258,0.9237,0.907
是我太,是不是,思念,0.7927,0.7779,0.7188
火车,偶遇,打招呼,0.9077,0.7909,0.4184
上海,来,我,0.8282,0.6576,0.398
回家,要,耶,0.9414,0.4539,0.4222
春运,第一次,真正,0.9478,0.6387,0.2824
书店,得出,吃,0.9412,0.1708,0.1358
碗面,最贵,二十多,0.7759,0.6885,0.6307
干完,一身轻,的,0.8084,0.6824,0.3513
尿酸,是不是,打点,0.6418,0.4779,0.3917
可挽回,长大,即使,0.7968,0.7557,0.7263
店里,黄晓明,咯,0.9448,0.2431,0.1295
好汉,满满的,回来,0.7757,0.7503,0.7363
走走停停,再见,适应,0.884,0.8737,0.3018
旅行,相机,一场,0.8039,0.7296,0.565
高铁,排队,还好,0.8509,0.4234,0.3996
工作,累,体力,0.7639,0.7274,0.5435
不知不觉,半年,泪,0.8827,0.8319,0.7439
回家,开始,照相机,0.8944,0.6047,0.4188
小时,站,悲,0.8285,0.6902,0.3661
陌生,一座,城市,0.6503,0.6188,0.6072
开到,机场,悲,0.8283,0.7862,0.3866
愁,归属,播放,0.7596,0.7109,0.4846
真是,通卡,迪士尼,0.747,0.7127,0.6336
励志,真的,太美,0.8807,0.8572,0.8439
毫无,内心,波动,0.8226,0.7696,0.5976
飞,拍照,公司,0.6687,0.6484,0.5887
火车,怎么,北海道,0.8589,0.5391,0.4332
虹桥,匆匆,站,0.8741,0.8513,0.7951
虹桥,站,二十七,0.878,0.7856,0.309
没用,一包,一应俱全,0.6752,0.6156,0.5925
默默地,加油,姜片,0.7316,0.6868,0.4884
高清,心,毛泽东,0.7521,0.6574,0.5865
动车组,南京,速度,0.9078,0.6819,0.3349
回家,虹桥,嘻嘻,0.9209,0.8701,0.3038
抬头,？,还是,0.8472,0.7049,0.6092
这次,没有,憧憬,0.8439,0.7759,0.7028
晚点,碰到,容易,0.8647,0.7369,0.4066
出差,旅游,上半年,0.7369,0.552,0.4952
口语,叒,去,0.8466,0.5701,0.2806
终于,车厢,爸爸妈妈,0.7788,0.767,0.7084
赶车,起床,室友,0.8026,0.7931,0.4048
侯车,大厅,自己,0.8134,0.4428,0.3636
横店,美丽大方,去,0.9084,0.405,0.1645
回来,假期,脱掉,0.744,0.7013,0.4991
高铁,坐,第一次,0.9254,0.8237,0.5813
一路上,电梯,帮助,0.7551,0.6698,0.3613
满血,复活,今日,0.9373,0.2862,0.0528
一家,吃,虹桥,0.3845,0.3732,0.3472
简单,大好形势,购,0.7305,0.6626,0.4674
小时候,常回家,菜,0.599,0.3741,0.1476
春运,候车厅,情人,0.8944,0.8725,0.3475
回家,开始,审视,0.868,0.6873,0.401
火车,邻近,可爱,0.8921,0.6742,0.3054
高铁,检票口,凉凉,0.8999,0.8756,0.3825
等,山边,你,0.7493,0.6899,0.6035
可好,去,找,0.8373,0.7655,0.7135
高铁,安检,特种兵,0.8656,0.6832,0.5192
火车,住,吃不出来,0.8338,0.4312,0.4199
更加,痛苦,千差万别,0.7393,0.6724,0.6493
小姐姐,昨天,小姐,0.9641,0.8508,0.8021
停运,班,。。。,0.8561,0.5369,0.3526
哈,吸上,了,0.7344,0.6825,0.6451
回家,坐上,期待,0.9397,0.8946,0.5621
护送,人山人海,温柔,0.8764,0.8528,0.3219
鱼刺,无助,妈妈,0.7254,0.7151,0.6909
坐火车,走错,美的,0.9524,0.7128,0.2927
车站,嘈杂,好多,0.8297,0.4962,0.3734
上海,馋嘴,本,0.7294,0.6278,0.2809
飘飘洒洒,苏州,出差,0.7332,0.7239,0.537
人流,药,无言以对,0.6226,0.5497,0.4546
回来,苏州,不断,0.8102,0.773,0.5155
锋芒,善良,眼识,0.8577,0.8159,0.7605
德克士,含着泪,吃,0.7286,0.7168,0.5573
回家,吃饭,依然,0.7528,0.3018,0.2922
金刚经,老师,医,0.756,0.4811,0.2337
中二,一辈子,能,0.8487,0.7629,0.601
再见,回来,我会,0.9433,0.9427,0.6659
一直,看,想去,0.772,0.6672,0.5637
糟糕,解决方案,现实,0.7552,0.6846,0.6819
三天,时间,浪费,0.5897,0.5728,0.4948
剧终,爱,最终,0.8167,0.6454,0.5907
回家,过年,带上,0.8542,0.6589,0.4966
不知廉耻,什么,恶心,0.8563,0.6881,0.6319
回家吧,火车,火车站,0.9401,0.9321,0.9256
告一段落,谢天谢地,一段落,0.9143,0.8425,0.8291
奋战,志学,学习,0.5987,0.5001,0.4768
血拼,自制力,慎重,0.5115,0.488,0.4779
甜甜的,好吃,柠檬,0.8751,0.817,0.7616
上海,卡,打,0.877,0.585,0.4895
拜拜,你好,月,0.7443,0.625,0.5968
晚点,时间,保佑,0.8226,0.5204,0.5046
懂事,自己,不够,0.8748,0.7844,0.7623
不要脸,诅咒,生前,0.8202,0.8039,0.5227
出发,为了,工作,0.8034,0.6654,0.4325
上,班,什么,0.5333,0.496,0.4623
回家,避暑,避避,0.9591,0.7625,0.6361
一笑置之,阅历,增多,0.8518,0.7232,0.5282
火车站,虹桥,感受一下,0.9251,0.8397,0.636
家,咯咯,肥,0.6633,0.486,0.3809
高铁,一次,不愧,0.9004,0.6339,0.3426
复返,错车,路上,0.9114,0.8426,0.8241
麻痹,祸害,残留物,0.8456,0.8162,0.5907
出发,旅,新春,0.9095,0.8251,0.5162
上海,等,哦,0.8053,0.714,0.5272
帅,宝宝,小,0.8038,0.7504,0.7408
减肥药,初中,传销,0.72,0.6005,0.4837
努力,矫情,自己,0.8361,0.7955,0.7698
灸,基本规律,用量,0.6917,0.5533,0.502
上海站,不多,多发,0.9206,0.4825,0.3081
咖啡,一杯,此时此刻,0.7068,0.6254,0.2669
回家,舍不得,放假,0.8736,0.7919,0.578
从此,走,无,0.7532,0.7328,0.6111
南京,带回,雪,0.7284,0.6764,0.6105
杭州,何时,西湖,0.8366,0.5837,0.5543
回乡,路,漫漫,0.9405,0.6619,0.5323
生病,拉屎,小时候,0.9026,0.5779,0.3122
一杯,食物,吃不消,0.6623,0.6026,0.4394
来车,车站,小姐姐,0.8359,0.8179,0.2758
回家,一路,北,0.9447,0.7949,0.7191
年关,采购,基本,0.8139,0.6808,0.4399
火车,车站,正常,0.9109,0.8085,0.2301
房子,在家,租房,0.7647,0.6083,0.5369
火车,车站,为什么,0.8963,0.7978,0.3614
纪念馆,苏州,咖啡,0.7244,0.2634,0.23
新技能,练就,分钟,0.8505,0.8235,0.6195
回去,每次,累,0.9142,0.6778,0.5052
旅程,出发,欣喜若狂,0.9282,0.9105,0.5902
动车,滴滴,的,0.9222,0.7452,0.2668
上海,来,我,0.8279,0.6602,0.4022
回去,杭州,智商,0.8803,0.8322,0.3987
不见,你,我,0.8368,0.7896,0.7444
美得,上海,工作,0.8157,0.5752,0.4837
学习,学校,精神力量,0.9271,0.9077,0.3953
蓝天,可爱,。。。,0.8875,0.7879,0.5821
夏季,了,回到,0.8055,0.6123,0.4805
春运,票,没想到,0.9109,0.824,0.4977
高铁,起床,只为,0.8698,0.763,0.4504
菜市场,逛,一起,0.8229,0.3878,0.2053
没事儿,宝宝,误点,0.7958,0.7249,0.5066
不怕,空位,厕所,0.7978,0.7311,0.6898
上海,逛逛,趁,0.7089,0.639,0.4363
大叔,顺风,司机,0.8103,0.7567,0.6055
一周,差,，,0.7133,0.6137,0.3792
检票,狂奔,三分,0.922,0.6257,0.2728
喷鼻血,一站,西湖,0.6298,0.4366,0.3688
公交,没有,排队,0.6855,0.585,0.5367
假期,享受,一样,0.7041,0.6291,0.5354
离开,上海,令人,0.8546,0.7955,0.4598
回家,赶回,马不停蹄,0.9299,0.927,0.8092
回家,咯,0.9571,0.3016,,
夜生活,嗨,刚刚开始,0.8468,0.6967,0.6912
好不好,不好,你,0.9547,0.8686,0.7937
同学,不好,头晕,0.7514,0.6787,0.5026
狂奔,开车,赶到,0.8535,0.8374,0.7971
再见,上海,很美,0.9457,0.7508,0.4168
趟,家,粽子,0.7986,0.6354,0.3814
上海,陆地,看上,0.8017,0.6833,0.6794
一顿,煎,来到,0.5827,0.5667,0.2806
穷,没有,不要,0.7707,0.7525,0.7159
下雨,你,那里,0.9141,0.7641,0.6543
空调,活过来,慢慢,0.7973,0.7242,0.6595
踏青,路上,在,0.8249,0.7698,0.2636
回来,地铁,苏州,0.896,0.7622,0.7371
广告,人性化,挤眼,0.708,0.6798,0.6086
复旦大学,回家,喜欢,0.8364,0.36,0.3064
下周,来,反正,0.6737,0.6036,0.4199
上海,人海,来,0.8628,0.8529,0.7293
高铁,回,芜湖,0.9283,0.6614,0.657
复兴号,赶,一次,0.8829,0.8664,0.6581
杭州,宝宝,出诊,0.7545,0.4864,0.4742
一日游,今天,上海,0.8143,0.7052,0.6869
骗人,钱包,地铁,0.7731,0.7499,0.5748
热闹,。。。。,结束,0.7715,0.6571,0.5725
教育,简单,毛病,0.7506,0.4799,0.2555
想去,最后,工作日,0.7311,0.5143,0.3967
玻璃心,究竟,还是,0.8566,0.7297,0.5213
吃饭,要饭,也,0.9093,0.2275,0.1191
火车,航班,暴雨,0.911,0.7577,0.3408
早起,坚持,两周年,0.784,0.7805,0.6911
高铁,客运站,整个,0.9102,0.8525,0.3494
虹桥,？？,勒,0.8161,0.6627,0.4753
煎熬,充满,一次,0.7852,0.6248,0.6053
智能,跟上,厕所,0.7113,0.6929,0.6596
酒店,住,乘过,0.8496,0.6028,0.2596
晚安,没什么,我心,0.8865,0.8356,0.8149
小跑,一路,之后,0.8742,0.8354,0.6629
卖房子,静水,物业,0.6521,0.5939,0.592
火车,踩点,孙子,0.9187,0.5706,0.2247
工作,心里,的,0.8205,0.4478,0.3888
春运,端午节,即,0.7628,0.6643,0.2831
开业,原来,爱琴,0.6232,0.5811,0.4729
售货员,有售,提神,0.8001,0.6312,0.3772
今天,人家,铺位,0.7132,0.6817,0.5868
国产电影,深层,社会,0.8124,0.6008,0.515
回来,第一次,藏不住,0.8304,0.6786,0.519
停留,小时,三个,0.893,0.8205,0.3379
不管怎么,身边,心眼,0.8232,0.7718,0.7541
回去,终于,你,0.9233,0.858,0.4226
拜拜,旅程,毛毛,0.8989,0.8806,0.4712
虹桥,四次,一个月,0.9096,0.6051,0.3314
累,开展,展会,0.6146,0.5597,0.5596
晚安,没什么,我心,0.8865,0.8356,0.8149
打车,更便,最近,0.8635,0.7646,0.5273
拜拜,上海,到处,0.9028,0.8275,0.5478
火车,虹桥,小尾巴,0.9109,0.8119,0.3614
起床,幸福感,吃晚饭,0.6099,0.5512,0.5418
车票,一次,小朋友,0.8271,0.5821,0.3816
相隔,上海,这次,0.8142,0.737,0.7317
迪斯尼乐园,酒店,不论,0.8174,0.8073,0.092
火车,机场,来,0.9191,0.7763,0.6223
加班,（）,通,0.8955,0.5495,0.4128
不顺,迹象,衰神,0.813,0.7624,0.7584
